@relation jAudio
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC

@DATA
2.172781814E-5,6.415729364E-1,6.1E-1,9.765625E-3,4.369860946E3,9.946717481E-3,-9.144701049E1,1.045016353E1,-2.840305556E0,-1.597439381E0,-2.286758927E0,1.859279063E0,-1.316575174E0,2.016434623E0,2.471008856E0,3.257548864E0,1.175756827E0,2.40182147E-1,8.733978432E-1,-9.94863038E-1,3.343001441E-1,1.283961331E-1,5.138115778E-2,2.081507222E-2,4.052877903E-2,5.909948989E-2,-3.683693454E-3,-3.008316793E-2,0E0
4.055998571E-5,6.076844706E-1,6.1E-1,1.7578125E-2,4.404741522E3,9.949340559E-3,-8.747449783E1,1.257008452E1,-1.672980862E0,-2.537052385E0,-2.14676937E0,3.09661334E0,-1.197342667E0,-4.816014857E-1,-2.460351391E-2,1.580045512E-1,-1.107536574E0,-1.520337094E-1,1.050556358E0,-9.933103888E-1,4.426405652E-1,1.614280982E-1,7.058083346E-2,2.806695344E-2,1.568313838E-2,1.453893018E-2,-3.6019862E-2,-1.069257449E-1,0E0
5.30879344E-5,6.679069809E-1,6E-1,1.5625E-2,4.447643978E3,9.948075425E-3,-8.511664056E1,1.200785117E1,-6.32331024E0,-4.022846949E0,-5.058382917E0,1.972093658E0,-3.407108069E0,-2.519078084E0,-6.084983138E-1,-5.124741284E-1,-5.320872594E-1,-1.059930941E0,1.033816824E0,-9.958128525E-1,6.360223309E-1,1.290751874E-1,-2.739421308E-2,-6.707777493E-2,-6.57537082E-3,-1.024199112E-2,-5.521663781E-2,-1.140258377E-1,0E0
3.880611474E-5,5.630336213E-1,5.9E-1,3.3203125E-2,4.475973643E3,9.956892899E-3,-8.373741674E1,1.103348278E1,-5.265451901E0,-9.358333611E-1,-3.148344176E0,4.363038222E0,-1.584190862E0,-2.954277027E0,-6.65116824E-1,1.161200199E0,1.529810584E0,2.503569255E-1,1.829119267E0,-9.910760428E-1,6.855409675E-1,1.022562991E-1,-5.738219202E-2,-8.703285319E-2,-9.980380411E-3,-4.082927586E-2,-9.248270727E-2,-1.347562923E-1,0E0
1.744555398E-4,3.234894778E-1,5.9E-1,6.8359375E-2,4.47930277E3,9.966057148E-3,-8.150964117E1,1.30939338E1,-3.464400509E0,-4.224635243E-1,-9.094211971E-1,3.723015325E0,-3.039525545E0,-4.049929384E0,-1.605252353E-1,-7.018889845E-2,-4.848382966E-1,8.299675859E-1,1.279058988E0,-9.729964245E-1,7.032766648E-1,1.135664185E-1,-1.758856622E-2,-1.398824963E-2,2.734682988E-2,5.751578772E-3,-3.388252774E-2,-7.444554271E-2,0E0
1.448570916E-5,3.443967401E-1,5.9E-1,7.6171875E-2,4.493215836E3,9.953904226E-3,-7.910239842E1,1.155325733E1,-4.312307302E0,-1.403479438E0,-9.681928853E-1,3.112936139E0,-1.961503949E0,-3.627704173E0,-6.652189886E-1,2.623457872E-1,-1.198547425E0,1.843632505E-1,1.622873102E0,-9.672916432E-1,6.68750236E-1,1.645083143E-1,2.90359493E-1,-3.069145461E-1,1.686847184E-1,-1.880431902E-2,-8.027741658E-2,-4.949123808E-2,0E0
5.2767213E-5,3.715963965E-1,5.9E-1,6.8359375E-2,4.500223905E3,9.943579258E-3,-7.895206803E1,1.168593781E1,-2.415652691E0,1.280888892E-2,1.588316527E0,5.800591242E0,-8.143839428E-2,-1.28482193E0,2.38201612E-1,3.104663017E-1,-2.023016947E0,-9.378879461E-1,-1.059930459E-1,-9.782853279E-1,5.26647483E-1,7.496735429E-2,4.16659851E-1,-3.671220634E-1,1.256921774E-1,-3.416632623E-2,-1.472001108E-1,-8.576531981E-2,0E0
6.483959561E-5,5.065952761E-1,5.8E-1,1.953125E-2,4.50814465E3,9.908876614E-3,-8.377357896E1,1.108860108E1,-3.27204036E0,3.22842269E-1,7.496829996E-1,5.216969664E0,1.122734714E0,-1.115758658E0,4.260922154E-1,-1.267270276E-1,-1.180924756E-1,2.710978219E-1,1.444248437E0,-9.925591144E-1,7.456415411E-1,-8.550934565E-2,3.420661487E-2,-1.511011599E-1,3.039706085E-2,7.833868033E-4,-1.705800319E-1,-1.341638305E-1,0E0
6.552190661E-5,4.567585644E-1,5.7E-1,2.9296875E-2,4.487851535E3,9.887612357E-3,-8.543537184E1,1.470803169E1,-4.870002848E0,6.700783063E-1,1.152620506E0,5.118150392E0,-9.030444026E-2,-1.943243438E0,-6.607581602E-1,4.879391354E-1,-1.629374922E0,-6.455228664E-1,9.979851237E-1,-9.912013516E-1,6.833761561E-1,1.181573885E-1,-5.894981491E-2,-9.615244473E-2,-7.199586067E-2,-4.556679684E-2,-7.724179299E-2,-1.184495504E-1,0E0
3.995952903E-5,4.370810576E-1,5.6E-1,1.953125E-2,4.460533296E3,9.851225737E-3,-8.845434157E1,1.291275027E1,-5.657114057E0,1.078228994E0,4.768871235E-1,2.048139783E0,-1.132647777E0,-1.435158528E0,-8.228028642E-1,9.903250504E-1,1.296421491E0,1.326061013E0,2.752324942E0,-9.909733457E-1,6.864571847E-1,8.867938857E-2,-1.052769786E-1,-1.210143797E-1,-9.223915666E-2,-1.760885968E-2,-7.312778068E-2,-1.225340414E-1,0E0
3.867366223E-5,4.878860391E-1,5.5E-1,3.3203125E-2,4.444949115E3,9.823829146E-3,-8.624662919E1,1.66558424E1,-2.665888433E0,6.748374862E-1,4.0733161E0,1.874898672E0,1.077032953E0,-1.142202514E0,1.183377042E0,-4.789920004E-1,-3.117544461E-1,2.417669417E0,-4.359210024E-1,-9.936130749E-1,7.751936586E-1,2.660779063E-2,-4.528390735E-2,-1.58643109E-1,-1.7459669E-1,-5.620232238E-3,-8.929306599E-2,-8.979109085E-2,0E0
5.0705471E-5,4.214462431E-1,5.5E-1,3.3203125E-2,4.423559368E3,9.799576975E-3,-8.897308598E1,1.119096493E1,3.53044805E-1,1.018728145E0,-1.591397304E-1,-3.780904237E0,-1.371177734E-1,-1.379271732E0,-4.962846107E-1,-2.975476941E0,7.61200993E-1,3.564042054E0,5.174412228E-1,-9.935952424E-1,4.191580024E-1,1.150993073E-1,8.588289083E-2,4.186332869E-3,-1.618804025E-2,1.544629369E-2,-2.868843677E-2,9.692086643E-3,0E0
1.900037315E-5,3.834140115E-1,5.5E-1,2.9296875E-2,4.395263211E3,9.787864388E-3,-8.984158653E1,1.193563985E1,3.72604186E0,9.934307072E-1,2.181676594E0,-9.798999193E-1,-4.572512909E-2,-1.439766167E-1,7.270139354E-1,-2.026231458E0,2.29870276E-1,5.719481582E-1,1.237837204E0,-9.898785081E-1,2.264069756E-1,1.473611264E-1,1.429842227E-2,9.226895771E-2,-1.879832968E-2,-1.355945385E-2,-8.485202231E-2,-6.284312371E-2,0E0
3.485804967E-5,4.2666731E-1,5.4E-1,1.015625E-1,4.379032054E3,9.757972789E-3,-9.563762943E1,9.619851856E0,6.847157379E0,1.757022721E0,1.790258625E0,-1.691341425E0,-5.596027213E-1,-1.740161755E0,1.404462357E0,9.333752839E-1,2.776596059E-2,1.8157437E0,1.880421405E0,-9.154216742E-1,-6.925747244E-1,-5.107450373E-1,1.674392581E-1,2.924939327E-1,-3.663475555E-2,1.328254471E-1,8.198092099E-2,8.041513866E-3,0E0
2.396799204E-5,4.551141201E-1,5.4E-1,1.50390625E-1,4.364943716E3,9.753035452E-3,-9.981475003E1,9.540440412E0,8.731281287E0,1.545764813E0,-5.286381704E-1,-9.05424042E-1,-2.575688531E-1,-1.110517894E0,-2.559611055E-1,-1.030396652E0,1.055141998E0,9.705453684E-2,9.25664836E-1,-9.181272574E-1,-6.615964916E-1,-6.398458739E-1,7.79566614E-2,3.154025285E-1,8.576294487E-2,1.18986777E-1,-1.015614895E-2,3.937278162E-2,0E0
1.38948978E-5,3.812359853E-1,5.5E-1,1.42578125E-1,4.370381223E3,9.73767807E-3,-9.596962695E1,7.307437876E0,7.541634055E0,-1.354261148E-1,2.975026359E0,1.208229383E-1,-1.439016746E0,8.981880861E-1,1.135190121E0,2.008468069E0,1.667035554E0,-9.536406245E-1,-5.66629087E-1,-8.886268514E-1,-5.84132703E-1,-5.718659546E-1,-9.930865671E-3,7.401279264E-2,1.239186278E-1,1.221041075E-1,-5.115236804E-2,8.246510075E-2,0E0
5.941862869E-5,4.73438392E-1,5.4E-1,1.484375E-1,4.391774556E3,9.719981309E-3,-6.898420146E1,3.738347309E0,1.987902173E0,2.533401388E0,1.383563889E0,8.120941358E-1,1.331815776E0,1.98732768E-1,-1.730269706E0,-4.76491732E-1,-1.130741406E0,-1.639063639E0,-1.240951348E0,-8.425786569E-1,-2.50762183E-1,-1.098262479E-1,3.483581426E-2,-1.27708319E-1,-4.972923719E-2,1.724046776E-2,-3.760595322E-2,-9.579592838E-2,0E0
1.586906825E-4,6.992407146E-1,5.4E-1,7.6171875E-2,4.440026813E3,9.705123986E-3,-7.25498481E1,5.539578586E0,3.557201754E0,6.155717945E0,5.362875125E0,1.597414487E0,2.266938192E0,2.744638051E0,-7.369436524E-1,-5.964469587E-1,-3.418826394E-1,-1.1700346E-1,-6.691219832E-1,-9.707109124E-1,-3.553062463E-1,-5.977557578E-2,1.951929931E-1,-1.567233548E-2,-1.64393121E-1,6.843832925E-2,3.926750642E-3,-1.291307785E-1,0E0
2.179095358E-4,7.399775186E-1,5.5E-1,2.9296875E-2,4.490688278E3,9.700742928E-3,-8.529241674E1,3.840599689E0,5.16492761E0,4.530867899E0,2.499253253E0,-6.422795474E-1,1.967841712E0,1.202455648E0,-4.016582679E-2,2.233911757E0,3.65635707E-1,1.319333543E0,7.150168333E-1,-9.870206977E-1,-2.678837996E-1,-4.208581256E-2,3.588958874E-2,3.426645919E-3,5.182362065E-2,1.174419547E-1,-2.417371608E-2,5.263382149E-2,0E0
9.322793969E-5,6.023435337E-1,5.4E-1,1.3671875E-2,4.52947228E3,9.699384115E-3,-9.040940869E1,1.08665132E1,5.887529469E0,2.774391274E0,-2.932272613E0,-3.009941986E0,2.123203293E0,1.030909756E0,-5.986793409E-1,4.438981557E-2,-5.236233665E-1,-6.69034349E-1,1.088116866E0,-9.927975756E-1,3.22424973E-3,1.139875473E-1,5.930910006E-2,3.333202027E-2,1.218502068E-2,1.192602483E-1,3.297180695E-2,2.113094348E-2,0E0
6.508690133E-5,7.243698374E-1,5.5E-1,1.7578125E-2,4.57894391E3,9.701229467E-3,-9.750982784E1,1.13401207E1,1.85623201E0,2.761282989E0,-9.837192551E-1,-2.730469167E0,2.986396802E0,3.109267237E0,-1.532555874E0,1.019547747E0,3.333665067E-1,6.25875894E-1,1.622569193E0,-9.964266852E-1,1.229124213E-1,7.473836434E-2,1.33119366E-1,3.438392311E-2,2.321028896E-2,6.765075872E-3,4.60991043E-2,7.525018463E-2,0E0
2.637126808E-5,5.95784593E-1,5.5E-1,2.5390625E-2,4.616574597E3,9.700985921E-3,-9.624157083E1,1.293546148E1,4.009145834E0,3.686442529E0,1.065433575E0,1.574628483E0,3.028978747E0,-5.734909818E-1,5.683757535E-1,-1.277769069E0,-1.652442131E0,-8.617291948E-1,-4.314110681E-3,-9.912237478E-1,-2.476523597E-1,-3.154136216E-2,2.531800323E-1,7.010931738E-3,2.585350728E-2,5.286490111E-2,-1.058813818E-3,1.186722026E-1,0E0
4.062104571E-5,5.941552259E-1,5.4E-1,6.640625E-2,4.653510246E3,9.694278996E-3,-9.618494893E1,1.235797433E1,5.186199075E0,7.139367343E-1,2.412312255E-1,1.289949985E0,2.408738369E-1,-3.857941598E-1,1.031618761E0,-1.101297716E0,-1.540960219E0,2.208368098E0,1.012746979E0,-9.869905982E-1,-4.229521732E-1,-2.553282746E-1,2.954121936E-1,9.887378761E-2,-1.318537469E-2,-9.354232486E-3,4.712328616E-2,1.094866657E-1,0E0
7.987328849E-5,7.714607941E-1,5.3E-1,2.5390625E-2,4.707066354E3,9.678322224E-3,-9.913947639E1,1.176349723E1,8.183563965E0,2.095902905E-1,7.958853287E-1,1.300305388E0,9.716758803E-1,2.276248253E-1,2.050915246E0,-1.316666521E0,-2.378560357E0,8.605370149E-1,6.472770551E-1,-9.883363645E-1,-5.075250375E-1,-2.070157022E-1,1.616841586E-1,1.52589206E-1,6.203969488E-2,6.072195425E-2,-5.953956217E-2,1.492731083E-1,0E0
3.253048657E-4,3.576662474E-1,5.3E-1,5.46875E-2,4.723542178E3,9.668422247E-3,-9.675161061E1,1.248874898E1,5.950904103E0,3.20252867E0,2.026121074E0,-4.411873714E-1,8.726197199E-1,4.591653241E-1,2.096790014E-1,-1.082701368E0,-4.286491935E0,-9.899431315E-1,4.093548019E-1,-9.856558561E-1,-1.249409057E-1,4.910839892E-2,2.012675122E-1,2.848898247E-2,1.08694147E-1,1.132242011E-1,1.11220941E-1,1.427272922E-2,0E0
3.164350659E-5,3.546702264E-1,5.3E-1,1.3671875E-2,4.740217474E3,9.643335319E-3,-1.028898362E2,1.629686218E1,4.652600484E0,3.427245212E0,-1.87447982E0,-2.604684352E0,-1.366559306E0,1.877176055E0,2.03756218E0,-9.521273596E-1,-3.373707972E0,-9.532417304E-1,2.029156158E0,-9.965665691E-1,5.481002767E-1,1.897087608E-1,1.372639179E-1,3.264965781E-3,2.064162269E-2,9.353530711E-2,7.780307764E-2,-5.715702095E-2,0E0
2.249847227E-5,3.725646341E-1,5.3E-1,6.640625E-2,4.755822125E3,9.615150847E-3,-9.293836544E1,1.107617511E1,7.714833342E0,5.665604384E-1,-2.455490375E0,-3.002504729E0,1.569189762E0,1.020405208E-1,-2.018576231E0,-1.855925956E0,-1.455004607E0,-2.298149968E0,-2.696220872E-1,-9.542299217E-1,-6.045775084E-1,-9.086517615E-2,3.534688662E-1,1.286142595E-1,8.819093335E-2,2.914034832E-2,7.986335882E-2,3.160620297E-3,0E0
1.501442757E-5,4.061298962E-1,5.4E-1,6.4453125E-2,4.749477735E3,9.594838619E-3,-9.200269155E1,1.317511056E1,5.255126021E0,3.250395721E0,1.648942515E-1,-6.747274651E-1,-1.992781763E-1,-1.010683611E0,-2.733092677E-1,-2.401121952E-1,-1.303821785E-1,-1.547728568E0,1.468404076E0,-9.514270692E-1,-6.914245987E-1,-1.95803417E-2,3.608119701E-1,1.658263843E-1,-3.496846768E-2,9.428596177E-3,1.825538524E-1,9.186444953E-2,0E0
1.037794822E-5,3.274995829E-1,5.4E-1,9.375E-2,4.720742768E3,9.583517542E-3,-8.911421402E1,1.07177191E1,1.931201972E0,2.263858758E0,3.908022241E-1,-1.311198434E-1,7.855717749E-1,-3.128950129E0,7.54872437E-1,8.429045686E-1,-1.517780304E0,-2.789968141E-1,4.465141239E-1,-9.438395984E-1,-5.637144049E-1,1.909091776E-1,3.076327683E-1,-6.179851179E-2,-1.780716238E-1,2.160340487E-2,6.228510172E-2,7.024170681E-3,0E0
1.273911372E-5,4.023752305E-1,5.4E-1,5.078125E-2,4.691108771E3,9.561888369E-3,-8.182619131E1,1.256929642E1,-1.193892558E0,2.319052686E0,7.77906275E-1,2.726743579E-1,-1.87063005E0,-4.381482963E-1,1.170650124E0,2.521469211E-1,-1.085015203E0,-3.909969695E-3,2.517043957E0,-9.777544592E-1,-1.096772082E-1,4.171663723E-1,2.437201569E-1,-2.120299593E-1,-1.312176706E-1,1.183115331E-1,-5.964133697E-2,-5.618640658E-2,0E0
8.272318153E-6,3.703089815E-1,5.5E-1,1.03515625E-1,4.65938699E3,9.538913798E-3,-8.346271658E1,1.138011674E1,-1.498549617E0,2.099451131E0,8.682259864E-1,-1.137021977E0,-3.034779026E0,-1.620748252E0,3.783465114E-1,-7.126000159E-1,9.421110613E-1,-1.216238947E-1,2.954370561E0,-9.706569764E-1,-3.094899967E-1,3.929669901E-1,2.335683995E-1,-3.343985986E-2,-2.027101825E-1,7.24658921E-3,-3.181427735E-3,-9.640196309E-2,0E0
1.153712183E-5,3.566106721E-1,5.5E-1,6.640625E-2,4.628599459E3,9.522309505E-3,-8.18656796E1,1.242683236E1,-2.031007604E0,2.125476828E0,2.370999263E0,5.220784751E-1,-3.257437561E0,-8.994470094E-1,-6.258483343E-1,-9.165116593E-1,9.255262021E-1,-3.871658058E-1,1.342870863E0,-9.708063751E-1,-1.61324029E-1,3.837983786E-1,3.637573411E-1,-2.172111155E-1,-1.970625556E-1,7.845111998E-2,-3.092109568E-2,-9.588905031E-2,0E0
6.436095342E-6,3.76255391E-1,5.6E-1,6.4453125E-2,4.598437661E3,9.50724805E-3,-8.328131374E1,1.245803647E1,-2.337506667E0,1.328862556E0,1.032602337E0,1.144640942E0,-6.465221796E-1,-1.281921578E0,-2.507267425E-1,-5.327139153E-1,-8.043307875E-1,-1.464977711E0,2.326126317E0,-9.738072458E-1,-1.335387642E-1,4.171291787E-1,3.392632075E-1,-1.675710057E-1,-2.389458273E-1,2.520574175E-2,2.323435929E-2,-9.106853857E-2,0E0
8.493105859E-6,3.385158737E-1,5.6E-1,6.8359375E-2,4.571750799E3,9.494986232E-3,-8.453446683E1,1.341148444E1,-4.792991167E0,2.662655409E-1,5.255387577E-2,-5.527258631E-1,-1.028408038E0,-8.357640242E-1,-1.881094968E-1,-1.289585572E-2,-5.520282556E-1,-1.807588163E0,1.163016139E0,-9.709702856E-1,-1.508465463E-1,4.619587154E-1,3.395516218E-1,-2.349517544E-1,-2.868059823E-1,-1.077156614E-1,1.460963091E-1,-1.300338298E-1,0E0
7.202037792E-6,3.679235769E-1,5.6E-1,5.078125E-2,4.546437224E3,9.483928037E-3,-8.641944407E1,1.188340746E1,-4.653602487E0,-9.727102446E-2,9.099080529E-1,4.403300745E-1,-1.291759942E0,-7.071464399E-1,-9.766313974E-1,-1.625954868E0,-2.874421588E0,-1.572463769E0,2.438529657E0,-9.795397782E-1,-1.747432961E-1,4.071041489E-1,3.957211364E-1,-1.273331962E-1,-2.280300944E-1,-1.888484268E-2,5.137912905E-3,-7.040788718E-2,0E0
6.359768678E-6,3.690494604E-1,5.7E-1,5.46875E-2,4.555616427E3,9.465657912E-3,-8.710691685E1,1.242984935E1,-4.606778271E0,7.605112063E-1,1.774292704E0,1.642026754E0,-2.336948054E0,-2.113553358E0,-1.503655149E0,-1.92867674E0,-1.548700152E0,-9.08933354E-1,6.12226925E-1,-9.824064507E-1,3.962987838E-2,5.517193115E-1,1.026072065E-1,-1.759000536E-1,-2.094999527E-1,2.220340797E-3,-6.92283756E-2,-6.997929666E-2,0E0
4.302229938E-5,3.876135894E-1,5.7E-1,8.3984375E-2,4.578389189E3,9.434450003E-3,-6.297694396E1,-1.729787108E0,-1.221645087E0,1.547223915E0,-3.63503514E-1,1.470368984E0,-1.505757826E0,4.270579979E-1,-3.70064498E0,-8.039570866E-1,-2.171811096E0,2.532807588E0,1.359134058E0,-8.980730569E-1,1.018229949E-1,-4.730428808E-2,-8.960009712E-2,-5.796160143E-2,8.856072743E-2,-1.705096311E-2,2.987477268E-3,-7.535624467E-2,0E0
8.878312717E-5,4.534757168E-1,5.7E-1,7.8125E-2,4.605770286E3,9.417806253E-3,-7.400165123E1,1.117320116E1,1.594667461E0,6.389188904E-1,3.348583084E0,3.01200273E0,3.813528054E-1,8.136198834E-1,-1.004801198E0,-1.489058406E0,3.909270334E-2,-2.188711079E0,6.795557606E-1,-9.676396438E-1,-5.635149665E-2,1.443466093E-1,1.40637361E-1,-8.540658955E-2,5.943781463E-2,9.383901319E-2,-1.013654988E-1,-6.164522766E-2,0E0
1.21294621E-4,6.909464834E-1,5.7E-1,1.171875E-2,4.641671334E3,9.419197665E-3,-8.350197006E1,1.380885478E1,1.779978654E-1,3.142912329E0,5.507754871E0,2.915319687E0,7.391710247E-1,1.998292617E0,2.058573538E-2,-1.170055462E0,-2.01311952E0,-1.343298901E0,2.97898639E0,-9.92113721E-1,1.314395135E-1,2.348912785E-1,1.032399775E-1,1.885858993E-2,2.797604973E-2,-9.3829571E-3,7.521222432E-3,-4.003131156E-2,0E0
1.097130474E-4,7.16276625E-1,5.7E-1,1.3671875E-2,4.68783298E3,9.417917312E-3,-8.43811787E1,1.321247591E1,-2.730559118E0,3.39662695E0,8.095371799E-1,1.411360242E0,-1.632066928E0,1.185102562E-1,-9.076273859E-1,3.858235814E-1,-1.070298653E0,1.128746301E0,3.06020633E0,-9.948487832E-1,3.755944112E-1,2.156750747E-1,2.449548624E-2,-3.037892152E-2,-5.233381289E-2,-4.677782938E-2,4.641649166E-3,-3.423394544E-3,0E0
6.963115886E-5,7.082302783E-1,5.7E-1,9.765625E-3,4.738386823E3,9.413796819E-3,-8.374266907E1,1.595026389E1,-2.553257342E0,2.463616707E0,1.799456101E0,3.235531071E-1,-1.862062207E0,-8.846136628E-2,-2.556313219E0,4.040113641E-1,-1.654584749E0,-5.9298827E-1,2.599358486E0,-9.971733043E-1,5.915405323E-1,1.678668414E-1,-3.937018122E-2,-6.419099382E-2,-4.408907088E-2,-8.120001039E-2,-4.43126201E-2,-2.175385552E-2,0E0
2.070481385E-5,6.55607037E-1,5.7E-1,2.9296875E-2,4.782856777E3,9.405892391E-3,-8.450361493E1,1.404573199E1,-2.278009096E0,3.057353597E0,1.854049923E0,-7.933818216E-1,-4.693811911E-1,2.139544108E-2,-3.133616725E0,3.391606597E-1,-1.264065991E0,1.115292996E0,1.387179253E0,-9.971632777E-1,7.488083526E-1,2.906127612E-2,-1.779540301E-1,-1.708361666E-2,-1.052325541E-1,-3.602524022E-2,-8.517530844E-2,3.33309211E-3,0E0
2.900764343E-5,6.58906605E-1,5.7E-1,1.7578125E-2,4.827638599E3,9.393364654E-3,-8.696296216E1,1.151938397E1,-5.053632158E0,-7.012284416E-1,1.116928481E0,1.244116774E0,-6.722256356E-2,1.525026443E0,-1.641760314E0,-9.717650453E-4,-1.560809246E0,3.963831768E-1,2.571393714E0,-9.970432738E-1,8.435499405E-1,-3.361461739E-1,-1.780146518E-1,8.497839993E-2,-1.015745103E-1,-1.12355394E-1,-1.410396225E-1,1.28643004E-2,0E0
3.869081433E-5,6.31217289E-1,5.7E-1,2.5390625E-2,4.875394212E3,9.382197635E-3,-8.250004382E1,1.130971122E1,-2.972591379E0,7.310863403E-1,6.810662747E-1,8.452982443E-1,-1.944706447E0,-8.248289495E-1,2.334114473E-2,1.032614311E0,-4.726756949E-1,2.178566104E0,1.541169357E0,-9.937259252E-1,5.777127917E-1,1.488152981E-1,-7.429260273E-2,-1.01936373E-1,-9.96503358E-2,-8.582169732E-2,-7.682046574E-2,-8.105291219E-2,0E0
7.401862062E-5,5.534628979E-1,5.7E-1,1.5625E-2,4.917436105E3,9.36121604E-3,-8.258745832E1,1.450676988E1,-3.426500306E0,1.122539621E0,4.998224789E-1,4.288123064E-2,-2.02124542E0,2.367386694E-1,-3.102668693E-1,-2.951053765E-1,-1.471543697E0,-1.510905414E0,1.955248033E0,-9.931298845E-1,5.254499698E-1,1.591326207E-1,-2.676313274E-2,-5.682392976E-2,-8.077028755E-2,-9.037177698E-2,-5.994158275E-2,-7.99431693E-2,0E0
1.391401942E-4,2.711247452E-1,5.7E-1,5.859375E-2,4.932559459E3,9.34612603E-3,-8.573404063E1,1.619588512E1,-5.368526828E0,2.127275607E0,-1.537709425E-1,3.425457073E-1,-3.496480509E0,-1.21264058E0,-1.116457995E0,-1.063755445E0,-2.310708087E0,1.546680453E0,1.523713066E0,-9.780212126E-1,8.888776661E-1,-2.397626177E-1,-3.553813743E-1,2.094613007E-2,-4.475412982E-2,-1.230733427E-1,-2.930780167E-2,-8.153484846E-3,0E0
2.266970458E-5,1.94275798E-1,5.7E-1,9.765625E-2,4.941108066E3,9.339703681E-3,-8.965208217E1,1.161771905E1,-5.199835716E0,1.401276156E0,1.934462278E0,-1.113600186E0,-3.673456736E0,8.443857892E-1,-9.453096222E-1,-7.703028452E-1,-1.252803003E0,-8.38709471E-2,1.444217461E0,-9.451815117E-1,4.837417393E-1,2.118903053E-1,5.098668108E-1,-3.745871706E-1,-6.134922416E-2,-1.017537041E-1,-1.436442588E-1,-1.435567155E-2,0E0
5.703976664E-6,2.077569292E-1,5.7E-1,9.1796875E-2,4.928994177E3,9.355093999E-3,-8.983787985E1,1.054926585E1,-5.773129746E0,1.637235706E0,6.459219147E-1,-5.620805947E-1,-3.630010596E0,-1.160818589E0,-1.936514116E0,-1.170442136E0,-2.192664942E0,2.376381877E0,3.067504089E0,-9.528818299E-1,5.62748872E-1,1.395490581E-1,4.317682921E-1,-4.097142056E-1,-4.392762165E-2,4.027702757E-2,-2.213124904E-1,-1.939358575E-2,0E0
1.033171592E-5,2.199203623E-1,5.7E-1,5.6640625E-2,4.894392424E3,9.37291989E-3,-8.842619522E1,1.400530962E1,-5.685898338E0,2.10725264E0,2.473921509E0,1.956381223E0,-2.685000315E0,5.016332511E-1,-1.799632895E0,-1.733260292E0,-1.77446131E0,-8.715511388E-1,1.480824015E0,-9.705727103E-1,8.055592174E-1,7.492689375E-2,-1.584397409E-1,-1.690560896E-1,-9.056244724E-2,8.647688552E-3,-1.617642321E-1,-1.05668119E-1,0E0
2.637909675E-6,2.184804358E-1,5.7E-1,6.25E-2,4.852922442E3,9.381896871E-3,-8.902322449E1,1.261998855E1,-4.862178386E0,2.900293768E0,8.436535117E-1,1.574015027E0,-2.771120851E0,8.442337994E-1,-2.076878509E0,-2.670535278E0,-2.549418963E0,-1.457756875E0,2.47821046E0,-9.685906558E-1,8.506661607E-1,-1.032672276E-1,-2.252671209E-1,-3.846437898E-2,1.813189262E-2,-1.860176998E-2,-2.423708207E-1,-1.241331711E-1,0E0
2.513556105E-6,2.094402768E-1,5.7E-1,7.2265625E-2,4.796225155E3,9.38864836E-3,-9.079233282E1,1.368375345E1,-6.927711703E0,3.450654732E0,1.061565519E0,1.741365322E0,-3.124249495E0,2.791934135E-2,-3.612545648E0,-2.829177249E0,-2.861679611E0,3.596260431E-1,1.146257185E0,-9.645622133E-1,7.165521647E-1,1.495824952E-1,-6.25181106E-2,-8.518976715E-2,-8.830157506E-2,-7.648667492E-2,-8.342380914E-2,-5.975804252E-2,0E0
