@relation jAudio
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC

@DATA
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.15E3,-8.526512829E-14,2.842170943E-14,-8.526512829E-14,5.684341886E-14,1.350031198E-13,9.947598301E-14,-8.526512829E-14,1.492139745E-13,-1.563194019E-13,-2.131628207E-14,-4.689582056E-13,8.526512829E-14
-1.45388392E2,8.737873852E0,-5.235224859E0,5.650827016E0,-2.684526542E0,-2.093870417E0,-3.374518547E0,-7.516662324E-1,-1.042484509E-1,1.709849801E0,-4.127366904E0,-4.842363865E-1,-1.669682944E0
-1.432134568E2,6.425094068E0,-4.958053297E0,6.120787226E0,-3.641234827E0,-2.057792513E0,-2.606958147E0,-4.286585419E-1,-2.060145026E0,-1.281128949E-1,-2.339592218E0,-7.873158147E-1,-9.842049179E-1
-1.38606969E2,7.278773571E0,-5.269492887E0,5.021006354E0,-2.700832064E0,-1.054877208E0,-7.405545531E-1,-1.080992523E0,-3.01857506E0,1.679820044E0,-2.919877109E0,-1.633316649E-1,-2.308791488E-1
-1.36556029E2,5.230112632E0,-6.579704794E0,5.516803666E0,-4.081437077E0,-9.647062798E-1,-1.583933065E0,5.170383647E-1,-3.034122898E0,-1.57808715E-1,-2.599025108E0,-2.970361539E-1,-1.784942395E0
-1.335064149E2,5.523341054E0,-7.477677265E0,6.165092573E0,-2.343757615E0,-2.8943803E0,-1.826412233E0,-8.082108301E-1,-1.546360985E0,1.185277506E0,-1.135968176E0,8.241757839E-1,-1.913564174E0
-1.316573225E2,3.653538826E0,-6.555889744E0,7.1208976E0,-1.969652936E0,-1.680907554E0,-1.989785629E0,-5.374063697E-1,-2.783121592E0,8.327794738E-1,-6.637198505E-2,6.240181223E-1,-2.22432772E0
-1.297121356E2,5.545289984E0,-5.799820774E0,6.505552938E0,-3.215774119E0,-1.573138099E0,-1.20651459E-1,5.135061371E-1,-1.902618846E0,1.911284529E0,-8.238331902E-1,-3.452024637E-1,-1.828822597E0
-1.315060462E2,3.841698284E0,-5.40966452E0,5.415548021E0,-6.362418166E0,-2.278097329E0,4.556828097E-1,-4.45825172E-1,-2.514427925E0,-1.652638629E-1,-2.121666187E0,-1.258797421E0,-2.193278796E0
-1.263125863E2,5.772796481E0,-6.860732385E0,5.051072185E0,-4.215531618E0,-2.522867531E0,-3.983146083E-1,-4.836436184E-1,-3.249517874E0,8.812929189E-1,-2.582514446E-1,7.889447059E-1,-2.382298364E0
-1.216454106E2,4.783717652E0,-7.67219617E0,6.011983903E0,-5.259565922E0,-2.340806961E0,-1.561606679E0,-5.234650619E-1,-2.722764673E0,2.617573288E-1,-8.239421743E-1,8.24661545E-1,-1.841690162E0
-1.216800936E2,6.1651618E0,-6.215021093E0,6.837246471E0,-5.067517518E0,-2.234632968E0,-1.133639986E0,7.321495078E-1,-2.203975652E0,3.900466201E-1,-6.738297045E-2,5.545311303E-1,-1.212957472E0
-1.210711452E2,3.42893091E0,-5.844828449E0,5.672944414E0,-4.619999419E0,-3.450784674E0,-1.637075079E0,-3.82620288E-1,-3.290112192E0,-4.1679512E-1,-3.114279207E-1,-1.017816365E0,-1.78356749E0
-1.2052905E2,5.045014899E0,-5.339234321E0,8.41899408E0,-4.627131666E0,-3.309401011E0,-1.142439416E0,1.097811823E-1,-1.637977909E0,3.552162653E-1,-5.367319285E-1,6.589083496E-1,-1.091168349E0
-1.175696714E2,2.460446698E0,-5.987673628E0,7.16718128E0,-4.618048556E0,-3.311227105E0,-2.499984677E0,4.763938122E-1,-1.866357848E0,6.468543009E-1,-1.669114073E0,-7.93929283E-1,-2.090638064E0
-1.175637059E2,4.798618168E0,-5.050805159E0,5.678689611E0,-5.068306475E0,-1.34545063E0,-2.051438513E0,2.956395105E-1,-1.592340981E0,1.456393025E-1,-6.196943891E-1,2.012721194E-2,-1.948978272E0
-1.165304969E2,2.10372463E0,-6.119629443E0,4.924058275E0,-4.413315543E0,-2.385550033E0,-3.949492327E0,-1.60539234E0,-1.909486802E0,9.478012559E-2,-1.315392553E0,-3.897985845E-1,-1.2606239E0
-1.096722149E2,3.897261069E0,-4.479329404E0,4.273734051E0,-5.817554122E0,-2.391733851E0,-2.097572888E0,2.083536444E0,1.68987671E0,9.896071439E-1,-3.705486451E0,-1.874181238E0,-2.718131419E-1
-1.121873399E2,4.315873083E0,-4.305860132E0,3.720775345E0,-5.63472549E0,-2.268766991E0,-5.121953774E-1,1.860469662E0,1.408201786E-2,2.91708442E-1,-2.595217298E0,-1.751676332E0,-2.510595013E0
-1.143225664E2,2.217185164E-1,-6.173917671E0,1.72582562E-1,-5.327298802E0,-1.516027115E0,-8.119396113E-1,1.916449247E0,1.088015768E0,3.058832618E-1,-1.32887159E0,-1.824816626E0,-2.350441839E0
-1.196439301E2,4.659578242E0,-6.260138825E0,-1.534771394E0,-5.21573465E0,3.899683391E0,4.534913685E0,2.776745263E0,-1.456070417E0,-1.914237974E-1,-1.468325914E0,1.328189492E0,-1.736999094E0
-1.239108115E2,7.347832499E0,-5.368755214E0,9.497889928E-1,-4.378083877E0,2.341432601E0,-1.792879285E-1,3.254784801E0,1.461931969E-1,-5.95556335E-1,-8.412823807E-1,7.199926068E-1,-2.933767804E0
-1.277023953E2,9.018494606E0,-4.208725411E0,3.023610877E-1,-4.264847966E0,3.495080636E0,6.37838728E-2,6.177965668E0,-1.70109527E-2,-1.937750193E0,-1.016303407E0,1.30697671E0,-3.669293692E0
-1.299753597E2,9.905720667E0,-6.397076975E0,2.517085192E0,-3.700102801E0,2.378603606E0,4.208228273E-1,4.92383511E0,-7.093101774E-2,-2.438119319E-1,-1.699335444E0,1.965114494E0,-3.482877333E0
-1.327243988E2,9.883895634E0,-5.651395773E0,3.284886447E0,-3.43108674E0,1.707151568E0,1.311515578E0,4.883616833E0,1.797358317E-2,1.845654326E-1,-1.424935805E0,1.243292053E0,-2.694421601E0
-1.371669952E2,1.261410945E1,-6.533190367E0,3.936853898E0,-4.335942759E0,2.583252554E0,-1.171024856E0,6.887596468E0,4.008683282E-1,-6.044903767E-1,-1.513679149E0,6.499334929E-1,-3.346314113E0
-1.3993461E2,1.216582244E1,-7.017779707E0,6.330722198E0,-1.95301998E0,4.232684575E0,-1.158361164E0,7.141732587E0,-6.20634852E-1,-1.648792345E0,-3.634614807E0,-6.731645827E-1,-2.681758081E0
-1.406029315E2,1.533189334E1,-8.381207396E0,7.288837718E0,-3.388030266E0,3.621443786E0,-1.314273366E0,5.177457535E0,-2.070801877E-1,-2.166899976E0,-4.385611536E0,-9.56105237E-2,-2.522458329E0
-1.391724675E2,1.525815606E1,-7.305226991E0,5.170973529E0,-3.261117002E0,2.584850765E0,8.847401563E-2,4.227974664E0,-9.681071522E-1,-2.296553092E0,-3.85296044E0,-1.939979962E-1,-1.896124191E0
-1.386746883E2,1.537685299E1,-8.698050891E0,5.323353514E0,-2.922312833E0,2.658538975E0,-5.706517247E-2,2.785956917E0,-2.315522749E0,-3.100551175E0,-2.486726699E0,-1.646569649E-1,-1.650268576E0
-1.399732672E2,1.564726857E1,-8.892356295E0,5.373432509E0,-3.174778954E0,2.804623673E0,-2.917413139E-1,2.006174787E0,-2.78267232E0,-1.881642965E0,-3.033210644E0,1.187115636E0,-2.359317213E0
-1.457690695E2,1.737811982E1,-1.016847472E1,6.346212188E0,-5.918105694E0,4.72235092E0,-9.202899169E-1,2.62928934E0,-2.526765073E0,-1.423318695E0,-4.511022289E0,1.900861328E0,-2.004824481E0
-1.434127434E2,1.546550102E1,-9.272863088E0,4.633053268E0,-3.620742366E0,4.498932566E0,-2.911917758E-1,1.724149119E0,-1.86162256E0,-5.513085321E-2,-4.114473684E0,1.231928892E0,-1.579076196E0
-1.449801342E2,1.640389663E1,-8.706776586E0,5.171432125E0,-5.098469183E0,2.154735778E0,-5.140277171E-1,2.547560501E0,-2.4171196E0,-1.333352159E0,-1.611325318E0,1.819924221E0,-9.006294693E-1
-1.426740325E2,1.644704969E1,-9.15646076E0,3.867103966E0,-3.504982853E0,2.305266337E0,-2.128278465E0,2.778349285E-1,-3.14604884E-1,-2.265529248E0,-3.086628198E0,1.141171147E0,-6.811121801E-1
-1.468526172E2,1.648377798E1,-8.594246786E0,5.101190886E0,-4.801709067E0,1.249321546E0,-1.432892704E0,9.094505811E-1,-1.73814468E0,-1.728170958E0,-2.799154816E0,2.035010266E0,-1.166684483E0
-1.478239932E2,1.569993909E1,-9.865056832E0,4.967032328E0,-2.377096321E0,1.506883155E0,-1.339052114E0,-4.611143075E-2,-1.009520646E0,-8.631055839E-1,-2.440706396E0,3.770042249E-1,-8.223932377E-1
-1.492065663E2,1.720796238E1,-9.373233873E0,4.857469203E0,-4.234094272E0,1.73857751E0,-1.626747787E0,1.9463784E0,-2.111755654E0,-1.942510399E0,-2.031779561E0,6.742909661E-1,-1.970093559E0
-1.467091682E2,1.475157162E1,-6.607103029E0,2.751815268E0,-1.68724387E0,-6.024870943E-1,1.989272309E-1,-2.494906546E-1,-1.040125706E0,-9.36421219E-1,-1.825045117E0,-3.249722944E-1,-1.522652555E0
-1.223787028E2,6.494614919E0,-4.801603386E0,1.64153814E0,-3.090096162E0,2.643821378E-1,3.278499775E0,2.645079456E0,-3.4832694E0,-4.98729941E0,1.011221586E0,1.970623742E0,2.479692914E0
-1.291701308E2,6.611390867E0,-7.1096803E0,2.2854796E-1,-6.032089616E0,1.119940319E-2,3.339031435E0,1.552963001E0,-3.1506305E0,-5.111331941E0,1.202779999E0,1.826677429E0,3.785996251E0
-1.314065988E2,7.766176523E0,-6.921200237E0,1.487338607E0,-4.743533027E0,5.205096938E-1,3.236159994E0,7.830174357E-1,-3.305006533E0,-6.131512666E0,1.493996567E0,2.569177614E0,2.947555182E0
-1.344220221E2,8.026905377E0,-8.5473828E0,1.277877371E0,-4.430361729E0,8.88953935E-1,2.777687316E0,7.324739697E-1,-3.279054559E0,-5.647432872E0,1.260989834E0,2.267734474E0,2.836771457E0
-1.335400541E2,8.645003487E0,-7.978756715E0,2.305934901E0,-4.349749102E0,9.271886851E-1,4.626436443E0,9.807991739E-1,-2.65278381E0,-4.583136599E0,5.810850607E-1,1.437713927E0,1.679007903E0
-1.368521195E2,9.200338154E0,-8.33966354E0,2.345922084E-1,-4.566254192E0,-6.918977481E-1,1.993183158E0,6.183353146E-1,-2.008140781E0,-4.527908872E0,2.271282318E-1,2.507380546E0,1.107242423E0
-1.393321091E2,9.945594218E0,-8.747773172E0,2.694097747E0,-4.882769815E0,-2.760845253E-1,4.327164556E0,1.927026793E-1,-2.545854075E0,-5.244256281E0,1.091455226E0,1.740569254E0,2.120600381E0
-1.402792937E2,1.009648912E1,-8.87781602E0,2.729328252E0,-4.145415098E0,-9.241245303E-1,4.855355096E0,3.283524228E-1,-2.079911846E0,-5.638187911E0,1.256123447E-1,1.734978113E0,2.275422896E0
-1.433661549E2,1.004228146E1,-9.388873298E0,3.904809601E0,-4.265711264E0,7.972326091E-1,4.668756075E0,5.306971641E-1,-2.732199927E0,-6.670204002E0,6.971521084E-2,1.728464666E0,1.831072151E0
-1.449076553E2,1.086995529E1,-9.078727125E0,3.390027818E0,-4.983621971E0,-5.530737826E-1,3.918884201E0,1.213270322E0,-3.308900338E0,-5.674605386E0,5.408278613E-1,1.361102765E0,2.009446932E0
-1.450459978E2,1.342702736E1,-7.765767641E0,2.880184403E0,-4.756988356E0,-3.727901521E-1,1.39954228E0,1.776575788E0,-1.621347326E0,-5.784050851E0,1.672361302E0,9.307848965E-1,1.302498103E0
-1.482042681E2,1.140639275E1,-7.856127223E0,3.92456308E0,-5.761719667E0,-8.131293014E-1,2.879678231E0,6.839670229E-1,-2.510152689E0,-4.460444865E0,1.499502237E-1,1.098320508E0,1.579746392E0
-1.501339311E2,1.269259573E1,-7.454177622E0,3.378102713E0,-4.403801911E0,1.161440816E0,1.765480331E0,-2.484827372E-1,-2.461621218E0,-4.175889855E0,4.615790463E-1,1.084541149E0,1.851117995E0
-1.448838658E2,1.401673508E1,-9.310569301E0,2.745854853E0,-5.022429951E0,1.572825826E0,1.131034521E0,2.578988635E-1,-3.009562184E0,-3.073921522E0,1.105973254E-1,3.640871262E-1,-1.043201371E-1
-1.457299189E2,1.237268876E1,-9.950981252E0,3.748224061E0,-3.376111317E0,4.448964812E-2,4.79142616E-1,-4.09001953E-1,-1.616234188E0,-2.133669632E0,1.300189499E0,7.913095304E-1,1.771467179E0
-1.483535784E2,1.407650286E1,-8.763510011E0,4.042576558E0,-3.060429782E0,1.717323822E0,-1.009100158E-1,2.354889189E-1,-7.521258292E-1,-4.814368956E0,6.812203522E-1,6.44740055E-1,6.476073681E-1
-1.505858031E2,1.187805416E1,-1.088808438E1,3.477288995E0,-3.543755025E0,1.435614714E0,1.285340218E0,-1.563550098E-1,-1.224229942E0,-3.807887095E0,5.999814187E-1,3.079883773E-1,1.388359792E0
-1.537664144E2,1.272344087E1,-9.98114855E0,2.232237784E0,-3.058941075E0,-5.086285041E-1,-6.728938998E-1,-3.349780803E-1,-1.711315749E0,-3.962949878E0,1.403107101E0,2.554128375E0,2.101947862E0
-1.529628181E2,1.261856326E1,-1.057708093E1,1.364474862E0,-3.599124481E0,-2.361712215E-1,-5.571113843E-1,-5.310866094E-1,-1.2015882E0,-3.168093983E0,1.066474663E-1,1.521844477E0,1.907201581E0
-1.553873633E2,1.518269534E1,-1.104257451E1,5.045052487E0,-4.346512351E0,2.274356812E0,-8.474213615E-1,-7.451993248E-1,-7.029984727E-1,-3.531845637E0,1.188219724E0,1.089789847E0,2.949761974E0
-1.554853016E2,1.536008071E1,-9.423465396E0,4.62334327E0,-1.781733883E0,1.751022314E0,-2.933799213E0,4.824140976E-1,-1.085059352E0,-3.665648095E0,5.510059058E-1,6.859097421E-1,7.485568091E-1
-1.527967176E2,1.733035056E1,-8.662561273E0,6.269612776E0,-3.618214916E0,-2.232004524E0,-4.268825292E0,8.514991947E-1,5.420616968E-1,-2.84904002E0,-2.123539157E0,-1.531583763E0,-3.555099244E-1
-1.530811371E2,1.837944579E1,-8.132762435E0,4.721646773E0,-3.640338559E0,-1.395790901E0,-4.709552916E0,-7.486364522E-1,2.575437558E0,-2.47156853E0,-7.495531021E-1,-9.875612528E-1,7.601920592E-2
-1.527214096E2,1.862749249E1,-8.881630549E0,4.001902277E0,-3.484484659E0,-1.18282674E0,-4.786508052E0,-6.897065116E-1,2.002323123E0,-3.47554786E0,-1.16572395E0,-9.953290374E-1,-8.504348981E-1
-1.557839669E2,1.860585663E1,-8.795243097E0,4.811135836E0,-1.971527925E0,-1.490181851E0,-5.13312609E0,-1.077603704E0,7.29606949E-1,-3.858458531E0,-1.346233163E0,-2.020944692E0,5.941986224E-1
-1.597833304E2,2.056176352E1,-9.101961821E0,1.343059268E0,-1.577785039E0,-4.835696434E-1,-5.219075777E0,6.534137071E-2,6.777314269E-1,-3.540007728E0,-1.480342432E0,-2.111989739E0,1.571781294E0
-1.532415927E2,1.435047205E1,-7.471361238E0,-5.419080221E-2,-2.878496949E0,-2.321685502E0,-4.902134195E0,-1.272380753E0,2.595945566E-1,-2.837887377E0,-3.546257741E0,-1.290718634E0,-1.405575752E-1
-1.232734805E2,9.172816206E0,-5.828773637E0,3.398433709E0,-8.453356594E0,-2.033396229E0,-1.962625452E0,1.772853315E0,6.243088019E-1,-7.139435995E-1,-6.187871236E-1,-1.772615877E0,-3.243208954E-1
-1.286301555E2,1.084928752E1,-7.840429583E0,4.971982165E0,-9.08779644E0,1.479499427E-2,-4.398251458E0,1.507061285E0,2.768975998E0,-1.879661253E-1,-1.015777295E0,-1.678416335E0,-5.539966728E-1
-1.308044447E2,1.082813227E1,-9.132672876E0,3.789132569E0,-9.944221755E0,1.39163098E-1,-4.433507344E0,-1.947027405E-1,2.769458639E0,-1.018735182E0,-1.877741564E0,-1.162338953E0,-2.556679057E-1
-1.360666816E2,1.233140258E1,-8.21360768E0,2.867572609E0,-1.030082052E1,2.186512452E-1,-3.76693934E0,-1.810411198E0,2.605630168E0,-2.512353921E-1,-3.546764314E0,-4.318577335E-1,-3.005284683E-1
-1.373923662E2,1.099977359E1,-9.49071675E0,4.32178895E0,-8.406590386E0,-1.234339069E0,-4.885198735E0,-1.753166332E-1,2.502995849E0,-1.363995471E0,-2.066876954E0,-1.018042265E0,-4.645965639E-1
-1.398084118E2,1.245139282E1,-8.177054779E0,3.214601124E0,-9.627816748E0,-5.52048165E-1,-3.258566953E0,-7.333697311E-1,2.190127557E0,-2.00311526E0,-9.605256806E-1,-2.060632385E0,2.460614509E-1
-1.416164281E2,1.25307602E1,-7.910055188E0,2.932055005E0,-9.747068716E0,-5.259804958E-1,-2.160967742E0,-5.439423829E-1,1.505675356E0,-2.261151349E0,-1.183158908E0,-1.575377223E0,-5.152278422E-1
-1.444783446E2,1.270552387E1,-8.783733378E0,5.037936718E0,-9.711056294E0,-2.047419553E0,-3.936020497E0,-1.901854513E-1,2.101173707E0,-1.726549019E0,-1.409022512E0,-1.995139153E0,-1.580969662E0
-1.46516381E2,1.326580854E1,-9.653361199E0,5.578995585E0,-1.085362494E1,-1.316007427E0,-3.680017051E0,-1.863522646E-1,1.787398829E0,-9.832671781E-1,-2.344216033E0,-1.94347005E0,-9.698896959E-1
-1.468741139E2,1.345151728E1,-1.111799529E1,5.130122715E0,-1.006015722E1,-2.555138543E0,-3.924449067E0,-3.41187763E-1,1.231349078E0,-1.412421868E0,-2.149057308E0,-2.653853085E0,-8.652045494E-1
-1.483691964E2,1.253021373E1,-1.094656909E1,4.371323548E0,-9.751821902E0,-3.703640021E0,-5.197742446E0,-9.959586944E-1,8.235774786E-1,-9.310407276E-1,-1.687384123E0,-2.160612012E0,-1.784220779E0
-1.500910341E2,1.412935872E1,-1.060271502E1,4.696905451E0,-8.4324041E0,-1.664137048E0,-4.054136962E0,7.752212764E-2,7.940217729E-1,-1.21111265E-1,-1.83997125E0,-2.520976208E0,-2.165371866E0
-1.507024008E2,1.490819689E1,-1.055348513E1,3.818304349E0,-8.279368195E0,-1.293780625E0,-3.853174924E0,7.81771248E-1,1.973697347E-2,-8.689606863E-1,-2.13070859E0,-1.991433191E0,-2.114088254E0
-1.515828746E2,1.5101512E1,-1.062878823E1,4.866408872E0,-7.885547461E0,-1.61037583E0,-3.094535428E0,-7.445059501E-3,1.73694565E0,-7.738352263E-1,-2.267603463E0,-2.640504306E0,-1.391430425E0
-1.517590756E2,1.40056659E1,-9.203959474E0,3.163045581E0,-7.521724652E0,-2.219857631E0,-2.854463388E0,-7.640474562E-1,9.434439109E-1,-1.840804453E-1,-1.640617091E0,-2.925368419E0,-1.269216276E0
