@relation jAudio
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC

@DATA
-8.196949814E1,-4.205547716E-1,6.398711455E-1,1.712877667E0,1.29306184E0,2.768903767E-1,2.103074964E0,3.05727005E0,-2.796219126E0,-5.932270412E-1,-1.093811181E0,-7.598207377E-1,5.180767097E-1
-7.997063138E1,-1.454004094E0,-2.278154214E0,8.788242248E-1,1.719972496E0,1.11793416E0,2.968467591E0,3.591643569E0,6.269949945E-1,-7.06408644E-1,7.473008284E-1,-7.854551128E-1,-1.995968591E0
-7.809002983E1,6.331014074E-1,-7.692833465E-1,2.534659444E0,2.635907698E0,-2.328135525E-1,-6.009966265E-1,1.670769776E0,1.063797193E0,6.195896874E-1,2.228515119E0,7.970481999E-1,-6.84113082E-1
-8.233722654E1,-3.530860902E0,-3.279365045E0,-9.095134562E-1,-6.454689895E-1,-3.463592422E-1,-2.505470894E0,8.553097948E-2,-1.666775339E0,-4.301134521E-1,4.23512945E-1,2.631914699E0,-1.81105739E-1
-8.256881089E1,-1.466882475E0,-1.8123165E0,-8.552302593E-1,-3.48901983E-1,-1.246450821E0,3.409750545E-1,4.155669526E0,1.563694359E0,1.141498808E-1,-8.518800305E-1,2.222068761E0,1.073931897E0
-8.433698507E1,-1.161329563E0,-9.747284089E-2,1.493235216E0,2.961623426E0,2.605546049E0,2.204924198E0,-7.872458779E-1,1.112264331E0,2.100585931E-1,-5.01628981E-1,1.124303211E-1,6.510682371E-1
-8.485485667E1,-1.417604932E0,-2.230927563E0,-1.446605844E0,2.396638879E0,1.658708455E0,2.723822726E0,1.058429894E0,-1.774192306E0,-1.695094999E-1,-2.197151239E0,2.834695404E0,-6.010567402E-1
-8.074923531E1,-1.186245409E0,-2.035920917E0,1.300561305E-1,-2.613952104E0,-2.253800754E0,1.64746809E0,5.956632614E0,2.458896734E0,-2.553113409E0,1.137272453E0,3.095429066E0,-3.881453712E-1
-8.468674391E1,-3.90174272E0,-1.779890086E0,-1.956232373E0,4.424424095E-1,-9.888988655E-1,2.602824553E0,6.089003241E0,1.021743295E0,-9.523462625E-1,-6.90821006E-2,3.999255903E0,1.928076714E0
-8.499612998E1,-1.995538076E0,-1.641772872E0,-2.787770913E0,4.77147839E-1,-3.388816322E-1,2.037912811E0,5.94645059E0,7.806575154E-1,-1.70986897E0,-1.184474636E0,2.933230996E0,3.393340457E-1
-8.464798656E1,-1.152453105E0,-1.136051836E0,-2.858562248E0,2.465316327E0,8.937529906E-1,9.382611238E-1,5.733242657E0,2.274313304E0,-3.083046212E0,-2.571001001E0,3.412802598E0,7.2006843E-2
-8.351254933E1,1.381135918E-1,-6.958997539E-1,9.58120551E-1,2.389227067E0,-1.170279146E0,1.795159696E0,5.961526857E0,1.114955221E0,-2.866510818E0,-1.983429712E0,2.887398012E0,9.965885475E-1
-8.269637618E1,-2.562820996E0,-5.402654835E0,-1.327823725E0,5.593844102E-1,-3.819761693E0,-5.334519669E-1,2.239809006E0,3.41455119E-1,-1.360247244E0,-1.348890804E0,1.957690454E0,1.578221723E0
-8.319581176E1,-3.253677814E0,-2.257805507E0,7.644228701E-1,3.191561851E-1,-3.512481784E0,1.40903212E0,2.64967987E0,7.024230087E-1,-6.224384219E-1,2.905773403E-1,2.588820685E0,6.76932957E-1
-8.008596677E1,-1.844407883E0,-3.345985719E0,-4.163987214E-1,-5.520788968E-1,-1.882038471E0,5.861525276E-1,1.095431404E0,5.04083598E-1,1.415978086E-1,1.538668152E0,2.732997512E0,-4.501866944E-1
-8.023084132E1,-3.338806632E0,-4.570629821E0,-2.58285372E-2,-4.281796291E-2,-2.879592274E0,2.05112889E-1,2.089608886E0,6.447057066E-1,1.338071254E0,7.015911754E-1,7.543003135E-1,1.21592149E-1
-8.273523558E1,-3.134034319E0,-4.25224234E0,-1.245875737E0,-2.532497336E0,-2.816502147E0,-7.20596025E-1,6.694227918E-2,-1.903315555E0,-8.988801392E-1,-2.741821172E0,-1.230983195E0,-1.725969972E0
-8.201769998E1,-3.131650958E0,-2.702926681E0,5.574094219E-1,-7.160855096E-1,1.330223142E0,1.562269617E-1,3.477187328E-1,-2.781307918E0,-1.264978964E0,1.69548289E-1,-8.220566123E-1,-4.670656405E-1
-8.144300429E1,-2.718431556E0,-3.415139241E0,8.690039082E-1,1.327478881E0,-1.294582241E0,-2.610436486E-1,8.971776267E-1,-4.20936479E0,-4.813780532E-1,-2.037740428E-1,2.849467583E-1,-1.08100647E-1
-8.2375926E1,-1.649650111E0,-1.677441563E0,-1.009736344E0,5.984339216E-1,-9.5275221E-1,-1.618701974E0,1.614243866E0,-2.077373674E0,-1.902770693E0,8.062972711E-1,1.426871145E0,-1.960198227E0
-8.343407776E1,-1.901479295E0,-2.490575681E-1,-6.355682442E-1,2.29571098E0,3.227110193E-1,-9.277133642E-1,4.089333015E0,-1.546902164E0,-4.886035753E-1,1.947260239E0,2.001742116E0,-1.103320863E0
-8.113908912E1,-2.323871417E0,-1.62476829E0,-9.755286835E-1,2.881503111E-1,-5.852006515E-1,-4.582166414E-1,2.498086412E0,6.130365013E-1,8.14900088E-1,4.919392334E-1,2.570534837E0,-2.134152545E0
-8.149306232E1,-1.556574778E0,-3.755194668E0,-3.226768863E0,2.772692238E-1,-1.996724621E0,-4.323195885E-1,1.800167882E0,-2.464070046E-2,7.602068084E-1,-9.836910426E-2,1.267600481E0,-4.438374421E-1
-8.321340618E1,-5.670060906E0,-3.460979309E0,-3.926226083E0,-1.987311968E0,-1.247520103E0,-6.525046095E-1,1.724010541E0,-4.6279485E-1,1.797335282E0,1.139478817E0,-6.853507225E-1,-4.813033472E-1
-7.862997747E1,-2.268085603E0,-1.860472958E0,-2.040829585E0,-1.993818645E0,-1.252327618E0,1.154880228E0,2.99343599E0,-2.616581837E0,1.377383515E0,4.736865063E-1,-3.442424597E0,6.401588046E-2
-8.132108984E1,-3.383310289E0,5.545175228E-1,-1.122298563E0,-4.614740885E0,-1.168901656E0,1.625674804E0,3.431368948E0,-5.323423369E-1,1.711076114E0,-1.463615269E0,-1.096778557E0,1.952963663E0
-7.875568261E1,-2.684423774E0,1.261029489E-1,-3.936129279E-1,-2.039463521E0,-5.413979944E-1,1.312369911E-1,7.488431568E-1,-9.011983978E-1,1.616294453E0,-6.287151302E-1,-2.002580672E-2,-1.311209653E0
-8.047926693E1,-2.85700456E0,-6.06063682E-1,7.345833455E-1,-1.478750981E0,-8.036785103E-2,-4.355015624E-1,3.739368E-2,-1.110733791E0,2.520591755E0,-9.887590722E-1,-1.528534319E0,-1.025426054E0
-7.936719015E1,-2.738471218E0,-1.724576927E0,-1.433667738E0,-1.340212376E0,3.305601903E-1,-6.950762581E-1,-1.284591736E-1,5.183288927E-1,7.721858044E-1,-5.564528526E-1,-8.706434664E-2,-2.686894673E0
-8.546586492E1,-2.783440282E0,-2.018090794E0,-7.598647999E-1,1.304449833E0,1.425656254E-1,-1.944186369E0,-2.153616788E0,-2.152159888E-1,2.953112327E0,4.511294708E-1,8.538910349E-1,-3.941217832E-1
-8.393823461E1,-2.566616039E0,-4.659408574E0,-2.78109734E0,-8.172867146E-1,1.844312522E-1,-2.780620737E0,-3.264268982E0,-8.276938695E-1,1.978981821E0,-1.290751284E-1,1.111639593E0,-1.578247689E0
-8.570008036E1,-9.610330491E-1,-3.745985943E0,-3.10159571E0,1.094311303E0,7.198561574E-1,-1.739963923E0,-1.71253101E0,-2.077366629E0,3.058336675E0,2.769900379E0,-5.783179199E-2,-4.710929618E-2
-8.322597751E1,-2.025312772E0,-3.753933077E0,-5.059109599E0,-5.244859355E-1,-1.521889366E0,-1.506188322E0,-4.967481899E-1,-2.209464636E0,1.44821531E0,-1.541181959E-1,1.092907593E0,-7.097763147E-1
-8.614129191E1,-3.349342005E0,-3.235179925E0,-4.567207826E0,-2.439462495E0,2.319420019E-1,-8.462971413E-1,2.094097893E-2,-3.176129858E0,8.868130384E-2,-2.457370934E-1,-8.958503702E-2,-3.863013935E-1
-8.434319438E1,-3.352820491E0,-2.433106061E0,-4.381938461E0,-1.98759906E0,2.292552976E0,-3.291854602E-1,3.763642022E-1,-1.35111745E0,3.379652293E0,9.078503817E-1,-2.59641881E0,7.689225869E-1
-8.451382365E1,-3.100553543E0,-3.702118423E0,-5.563936411E0,-8.885198255E-1,1.030181101E0,-2.055552551E0,1.206286358E0,-3.049924015E0,2.182245664E0,1.858089193E0,-1.349868737E0,9.539811816E-2
-8.276426587E1,-3.575247072E0,-3.00171518E0,-4.602063722E0,-1.05785371E0,2.321099505E0,-2.415271689E0,-2.98620582E-1,-3.482757927E0,-1.793863956E-1,4.713266712E-1,-1.191170068E0,-1.311183843E0
-8.147746977E1,-3.373131396E0,-3.384393921E0,-2.341474761E0,-1.032466806E0,-1.148258403E0,-3.365417092E0,4.147159025E-1,-1.256174342E0,1.450382035E-1,1.76176296E-1,-4.031676167E-1,9.480082877E-1
-7.96560119E1,-1.560594635E0,-2.354054383E0,-1.52463581E0,-1.659466945E-1,-1.135985236E0,7.345330679E-1,4.600413352E0,-1.618327129E0,-2.049969869E0,-2.672396531E-1,6.023218407E-1,9.509684967E-2
-7.908635581E1,-1.307970925E0,5.377002944E-1,5.917025967E-1,1.212630344E0,-5.297559693E-2,-2.540159843E-1,4.079344918E-1,-8.434745025E-1,-7.343635605E-2,7.74720081E-1,9.417739041E-3,-5.432470343E-1
-8.313754512E1,-1.709656969E0,-2.54843954E0,-2.219957917E0,-1.593861381E0,-1.444462009E0,-8.158309621E-1,2.59399528E0,1.754227506E-1,2.171535759E-1,3.274734119E-1,-2.046341766E-1,-6.034505841E-1
-8.239253054E1,-4.454665265E0,-4.11827148E0,-2.474172839E-1,-8.048661801E-1,-3.801956852E-1,-5.593456417E-2,1.759211408E0,1.144898759E0,1.677938984E0,1.824358089E0,-1.397631059E0,-5.75646307E-1
-8.130840882E1,-4.218707072E0,-4.898339894E-1,1.802661774E0,-1.73254893E0,-3.887181182E-2,2.684574823E-1,1.963395271E0,1.179645173E0,2.237823925E0,7.711248524E-1,-7.063962409E-1,5.95518186E-1
-8.279837533E1,-2.542747667E0,-7.882523008E-1,2.435264794E-2,-3.717568533E-1,-1.567012767E0,-7.055685624E-1,2.265074072E0,-2.563353988E-1,2.433973122E0,4.042183355E-1,-3.237203491E-1,1.867880093E0
-8.525645997E1,-5.278070177E0,2.627023407E-1,2.076611121E0,-3.477930985E0,-1.590629875E0,-8.554343961E-2,-5.063830094E-1,-1.863147502E0,1.38879352E0,1.144578476E0,2.018660266E0,3.221436829E0
-8.422545567E1,-1.107094388E0,5.021379115E-1,3.193709433E0,-2.814428865E0,-3.309418076E0,-4.787009495E-1,1.263186478E0,-1.284263071E0,1.233250434E0,5.712724294E-1,-9.155733321E-1,1.332760724E0
-8.54730572E1,-2.307558178E0,7.034333046E-1,3.355047565E0,-2.523437572E0,-2.994040911E0,-3.871219815E0,1.162353281E0,4.248499034E-1,6.183915593E-1,1.277368429E0,-7.616253768E-2,3.100073829E-1
-8.23639406E1,-2.454583902E0,-8.168843261E-1,-3.034409546E-1,-4.292005445E0,-3.31101926E0,-4.279126602E0,1.529921217E0,1.107311022E0,1.388088683E0,1.312382597E0,1.440673059E-1,4.517941951E-1
-8.241130291E1,-5.661638155E0,-3.388781541E0,2.688691092E0,7.742641977E-1,4.307303989E-2,-1.058130157E0,2.324156309E-2,-2.521236719E-1,8.501766717E-1,1.843826896E0,-1.495171681E0,3.17027455E-1
-7.997818587E1,-6.514168503E0,-3.780948989E0,1.479471918E0,-2.354722617E0,-1.590195261E0,1.113960371E0,1.135804822E0,-1.77900721E0,-4.721779107E-1,-5.368855903E-2,4.171354396E-1,-1.964026223E-1
-7.828098515E1,-3.154223548E0,-3.067473748E0,1.801154019E0,-1.938636601E0,-1.914736244E0,3.449287111E-2,2.053034302E0,-9.330912405E-1,-7.762581354E-1,1.046915751E0,8.001597435E-1,1.588058053E0
-8.077516653E1,-2.260344725E0,-1.631647929E0,1.223155513E-1,-2.348812678E0,-1.863347372E0,-1.325462977E0,1.091625985E0,-1.947315689E0,-8.095177976E-1,6.203625421E-1,8.574982039E-2,6.065771875E-1
-8.726553976E1,-8.166565238E-1,6.024455491E-1,9.604675111E-1,1.679248748E0,1.529690809E0,1.873864129E0,2.900310364E0,1.033782719E0,1.581715198E-1,-1.678479349E0,-1.621866145E0,-1.351067521E0
-9.071833791E1,-1.472537151E0,-1.533502469E0,6.575258178E-2,3.672718583E-1,-2.167084872E0,-1.358698219E0,2.22762195E0,1.135207841E0,4.067926818E-1,-3.488791441E0,-1.138430752E0,-3.479639648E-2
-8.762453945E1,-1.129088956E0,-2.279001935E-1,1.510054008E0,5.305313854E-1,-2.024272492E0,1.403234692E-1,1.063549447E0,6.999758471E-1,1.399668869E0,-2.404392646E0,-1.132876013E0,1.52092792E-1
-8.620159396E1,3.158397767E-1,1.931339932E-1,-7.06660925E-1,-1.430953594E0,-1.385635282E0,1.240714101E0,6.819577236E-1,7.217772613E-2,-1.630756523E-2,-2.447763977E0,-1.236906035E0,3.692336549E-1
-7.772499993E1,4.579601855E-3,-1.104655593E0,1.791492089E0,-1.061492371E0,-2.006478172E0,4.705805319E-1,1.458255626E0,2.065145561E-1,1.546340325E0,-1.43348136E0,1.32812229E0,-2.8964276E-1
-8.024484028E1,-1.76863184E0,-1.580469282E-1,8.386731473E-1,-8.831708193E-1,-1.890043784E0,-2.891373038E-1,1.073592918E0,-1.505658379E0,4.053255787E-1,3.185651164E-1,2.190147809E-2,5.87334362E-1
-8.253915832E1,-5.345919795E0,-4.240557435E-1,2.1350575E0,-2.230027951E0,-5.936957333E-1,7.290574869E-1,2.755802218E-1,8.817582391E-1,-2.096506958E-1,-2.478034302E0,-1.220818191E0,1.170940167E0
-8.133291512E1,-6.743794043E0,-2.805203424E0,3.183680336E-2,-6.532078137E0,-2.446337386E0,7.706683688E-1,-2.129804925E-1,-8.436055517E-1,1.43544028E0,-1.224381977E0,-7.651623077E-1,-4.305516363E-1
-7.945817596E1,-4.92053062E0,1.60011265E0,-2.21599599E-1,-7.885515074E0,-2.909966677E0,2.633491339E-1,-1.432285453E0,-1.779934618E-1,8.60530726E-1,-1.819572208E0,-1.649520279E0,9.415441778E-1
-7.729237482E1,-2.466457053E0,2.562904129E0,-3.364681225E-2,-5.900529384E0,1.724988133E0,-1.286698414E-1,-6.111605498E-1,6.707863694E-1,7.593602339E-1,-1.23352914E0,-1.93282359E0,-6.37913048E-1
-8.407459277E1,-6.167407747E0,-2.347214711E0,-2.520715423E0,-4.006732785E0,5.296449774E-1,-1.226885318E0,2.808098624E-1,1.522832837E0,-3.102389392E-1,-6.959501008E-1,-1.108957595E0,-8.53537119E-1
-7.776687689E1,-1.776554162E0,-2.423863021E-1,3.125483202E-2,-4.998361352E0,1.723227142E-1,-1.680721929E0,-2.501275279E0,5.219906183E-1,8.16538746E-2,-1.404957583E0,-1.326105041E0,2.723740197E-1
-7.848075828E1,-4.51941036E0,2.125820354E-1,1.91891343E0,-5.390283402E0,-9.346055978E-1,-6.678032821E-1,1.550250646E-1,1.738295414E0,-2.634568367E-1,-1.06153313E0,-2.119881313E0,-3.15478954E-1
-8.279893813E1,-4.390598919E0,-3.170038703E-2,-1.613172391E0,-6.203256194E0,2.782647328E0,4.283067489E-1,1.553303289E0,1.559169211E0,2.723294777E0,-5.785794006E-1,-7.883837714E-2,4.364216117E-2
-7.947869562E1,-3.87189929E0,4.743087971E-1,1.873062299E0,-5.224277038E0,-1.591234783E0,-1.49329759E0,-1.321658894E-1,4.604295361E-1,1.935664037E-1,-1.800511429E0,-1.134804557E0,1.146211975E0
-8.016786765E1,-3.079593806E0,3.967239565E-1,1.339914658E0,-3.399973264E0,7.693145731E-1,-2.57712421E0,-2.107319413E0,-1.196847113E-1,4.096903752E-1,-2.110489885E0,2.703182159E-1,2.817879338E-1
-7.990868786E1,-1.272846337E0,1.754511428E0,1.285833795E0,-3.755205762E0,-6.911906884E-1,-1.059969981E0,-1.803462616E-1,9.255441392E-1,8.06017608E-1,-3.017664141E0,-8.56845896E-1,1.005500528E0
-7.928489325E1,-9.554938115E-1,1.163387734E0,3.437733943E-1,-5.52778651E0,-1.384882248E0,-1.12479032E0,-8.472210802E-1,5.589836215E-1,-1.44465529E-3,-1.144746412E0,1.6595823E-1,1.11314459E0
-7.803757087E1,-3.83220145E-1,1.985977526E0,2.358440606E0,-4.711618004E0,3.877163771E-1,-1.497645054E0,-1.834485237E0,-1.420246518E-1,9.169752493E-1,-4.466418812E-1,-8.170238146E-1,2.238419804E-1
-7.974567266E1,-9.386326972E-1,3.363948594E-1,2.042808499E0,-3.198999545E0,-9.242465676E-1,-1.371148896E0,-3.327269825E-1,6.494148373E-1,5.858670889E-2,-2.819943564E0,-2.009977496E0,1.959586601E0
-7.826472693E1,-1.004440797E0,-7.136192446E-2,9.73151906E-1,-4.607337949E0,-2.554174587E-1,-7.608908994E-1,-6.941525259E-1,-1.34789581E-1,4.936296357E-1,-1.353444958E0,-2.809895654E0,9.317891209E-1
-7.905021666E1,-9.767454144E-1,-1.502988328E0,-2.724279797E-1,-4.777300001E0,-1.11358192E0,-1.197031041E0,-1.414930391E0,-4.716824219E-1,1.780596098E0,-1.027076503E0,-4.417370555E-1,1.053220613E0
-8.045433535E1,-4.035169679E0,-4.573158052E0,-3.006546259E0,-4.565216869E0,-1.359679145E0,-4.770859689E-2,-5.055107956E-1,-1.861115264E0,-1.665488487E0,-1.331832583E0,-9.488449156E-1,7.39975543E-1
-8.073085883E1,-8.467133117E-1,-1.567031029E0,-1.076604326E0,-3.04718358E0,-1.22096694E0,-7.15634772E-2,9.517490916E-1,-2.518819806E0,-2.668295561E0,-1.684038192E0,1.119045915E0,1.047326961E0
-8.199986061E1,-2.903464194E0,-3.742221242E0,-1.009986156E0,-2.398634056E0,-3.403919028E0,-1.09253459E0,1.138901705E0,-1.571198378E0,-7.64336438E-1,-8.447937168E-1,-2.5258474E-1,-1.268427811E-1
-8.510267466E1,-1.124330689E0,-2.553084115E0,-1.345593885E-1,-2.289779835E0,-4.284433092E0,-4.610981494E-1,1.496955651E0,-3.315071383E-1,4.150300227E-2,-3.854548511E-1,8.240300348E-1,2.032262315E0
-8.587220596E1,5.63966175E-1,3.580055087E-1,-1.024900236E0,5.036287801E-1,7.065093726E-1,5.778555544E-1,5.995428472E-1,2.345531103E-2,-2.971182738E-1,-1.65775248E0,-2.101334173E0,-5.21104921E-1
-8.531137672E1,-1.136210866E0,4.344014905E-1,-5.000353265E-1,-3.064501806E0,8.627068942E-1,1.087466881E0,1.502900121E0,-1.870667362E0,-2.043231482E-1,-2.728966829E0,-1.218649991E0,1.790124136E-1
-8.885216833E1,-1.916907576E0,-9.190385617E-1,-3.626366117E0,-4.214445823E0,1.072111304E0,2.691195462E0,7.416962487E-1,5.227641761E-2,3.912874396E-1,-5.00626625E-1,-1.458700354E-1,-1.571133401E-1
-8.768688293E1,-1.192227847E0,-3.87728322E-1,-2.280871996E0,-1.52777219E0,-1.141425321E-1,7.853597805E-1,1.519152571E0,-8.907967346E-1,-1.942580171E0,-2.213944179E0,-4.010918943E-1,6.120250735E-1
-8.524639904E1,1.433687722E0,3.180417633E0,-2.01511598E0,-1.839047905E0,-2.597606498E0,1.06114113E0,8.560842569E-1,3.603308193E-1,-4.276574996E-1,-2.18793498E0,-6.002322419E-1,-8.497910205E-1
-8.47628342E1,-4.084959298E-1,3.591009385E-1,-1.982853677E0,-3.160954978E0,-3.902872322E0,-1.88666331E0,1.44817693E0,1.184922043E-1,6.495076258E-1,3.761402674E-1,3.354168836E-1,1.217547415E0
-8.395533656E1,1.68099934E-1,-3.72891561E-1,-2.433972231E0,-4.12106554E0,-5.950472246E0,-1.549212765E0,2.016995927E0,-8.164462826E-2,2.971268321E-1,8.040668611E-2,-6.032033521E-2,-1.362001289E0
-8.038041068E1,-9.658469904E-1,-4.561704814E0,-2.822943751E0,-5.333510477E-1,-1.966789449E0,-2.045042286E0,2.032598084E-1,1.708116677E0,-8.82416582E-1,-3.292477698E0,1.324013742E0,6.878132E-1
-8.363825937E1,-1.015052518E-1,-5.356345079E0,-6.842148021E-1,1.198663979E0,-1.561584124E0,-4.068002894E-2,1.507602538E0,2.107412262E0,-1.878424801E-1,-3.209005697E0,6.970813011E-1,2.087741788E0
-8.413562417E1,-4.199566251E-1,-4.033412754E0,-2.94964277E0,-1.150284937E-1,-7.239507917E-1,-2.219922786E0,2.20583944E0,1.774090163E0,1.040931725E0,-1.412101136E0,8.955448739E-1,7.755695464E-2
-8.32296434E1,-1.716434861E0,-4.740846312E0,-3.62704923E0,5.474990613E-1,7.718063289E-1,-1.83434218E0,2.820522293E0,9.83753734E-1,2.3859057E0,-2.306725311E-1,1.840674229E0,-6.774555261E-1
-8.262378555E1,-1.298339509E0,-3.711940335E0,-2.966267754E0,2.260895533E0,-1.455322943E-1,-1.683809065E0,6.808241466E-1,7.06893333E-1,1.3352441E0,-1.291078123E0,1.949991689E0,2.309151463E0
-8.790525889E1,-2.925572659E0,-3.695219505E0,5.544446735E-2,1.255090861E-1,-2.874230561E0,-3.837762109E0,5.269959406E-1,-1.171833046E0,-2.711846539E-1,-1.987843314E0,-1.06338333E0,2.111918775E0
-8.533077442E1,-3.103782585E0,-4.145402365E0,-2.57431923E0,-1.213273972E0,-3.371319853E0,-2.272852413E0,6.870189536E-1,2.056728401E-1,-5.773418405E-1,-2.951421906E0,1.253297907E0,1.472008326E0
-8.589889073E1,-3.727560864E0,-2.459245591E0,-1.766164123E0,-2.399120272E0,-4.999238673E0,-4.919679748E0,-8.785738571E-1,9.341546924E-2,-9.546724702E-1,-2.35739712E0,1.894612763E-1,1.906448868E0
-8.259398536E1,-1.961008002E0,-2.680167221E0,-1.806856053E0,-1.763340632E0,-2.183801666E0,-2.815381456E0,-2.383834226E0,-1.45861197E0,-2.991071783E-1,-2.055453915E0,1.200802245E0,1.283504729E0
-8.255264454E1,-1.10372813E0,-1.031780906E0,-3.622214796E0,-1.922594743E0,6.555247865E-1,-2.889993957E0,-4.84885871E-1,-2.600112692E-1,-2.179058482E-1,5.881539494E-3,1.704683513E0,3.16493038E-1
-8.17938846E1,8.923781345E-1,-1.131444059E0,-3.154239271E0,-1.417409918E0,-8.160582578E-1,7.437108845E-2,-5.327703404E-1,5.953488323E-3,-6.105576104E-1,-1.619441678E-2,2.879464967E0,5.060934826E-1
-7.9855044E1,2.824220018E-3,-3.262450623E-1,-8.239748596E-1,-2.531713234E0,-9.714532315E-1,-9.899939972E-1,-8.388842592E-1,6.670274425E-1,8.748537201E-1,-1.091530189E0,1.777762562E0,1.619977279E0
-8.42336147E1,2.203954334E0,9.014017788E-1,-4.516611757E0,-2.312798176E0,-3.076739789E0,-1.696305563E0,-5.334715126E-1,-8.136793882E-1,-1.252199905E0,1.143726028E0,3.428164829E0,1.146291826E0
-8.440200803E1,2.575742943E0,1.472748548E0,-1.001166574E0,-2.182940299E0,-1.764076677E0,-5.961386309E-1,-2.972767874E0,-2.050127774E0,4.893951429E-1,-3.107423301E-1,1.333685827E0,1.170345511E0
-7.994870164E1,2.559513867E0,-3.319506805E-1,-2.546098597E0,-2.055685215E0,-2.470930398E0,-7.687353492E-1,-2.863528357E-1,3.814686385E-1,7.036282758E-1,1.409614671E0,1.467949399E0,1.099508855E0
-8.241333269E1,-7.491108975E-1,-5.243682167E0,1.125036568E0,4.211463423E0,-9.15779566E-1,2.834217455E-1,6.26319328E-1,-8.753437605E-1,-3.21164202E-1,-1.437556105E0,1.884303099E0,-6.543150961E-1
-8.198957441E1,-3.506443473E0,-5.342073689E0,-2.043269932E0,-1.168791802E0,-1.706417001E0,-2.192419374E0,1.124970857E-1,-3.611299399E0,-2.451002358E0,-1.826832214E0,1.994683048E0,9.388572456E-1
-7.926053176E1,-5.36373963E-2,-3.919415246E0,-4.645554756E0,1.350097489E0,2.069273295E0,-1.796700277E0,-8.988426042E-1,-3.040356179E0,-2.247647212E0,1.058491399E0,3.465158309E0,-7.754493693E-1
-8.042619627E1,-1.473222034E0,-3.859707284E0,-1.259989278E0,1.411850715E0,1.460747379E0,-4.26007101E-1,-2.67638425E0,-4.248631668E0,-7.5691725E-1,-6.175217183E-1,1.02403709E0,-6.783778251E-1
-8.040611716E1,4.976289552E-2,-3.162731158E0,-1.826778687E0,8.427471844E-1,1.412481847E0,1.624651347E-1,-1.581223641E0,-2.312846228E0,-1.159734504E-1,-5.896231282E-1,3.065150842E0,-6.350595685E-1
-8.013828306E1,5.717224923E-1,-3.090741208E0,6.552987606E-1,2.62248026E0,-3.029294225E-1,-4.122230761E0,-1.524174357E0,2.175788803E-1,-6.618349074E-1,-6.170783461E-1,2.157969689E0,1.24618026E0
-8.465908338E1,-2.306912484E0,-2.514524078E0,8.179014237E-1,1.372623254E0,-5.946778159E-1,-6.729113581E-1,7.716471188E-1,-1.378590641E0,-9.885448451E-1,-1.707826922E0,-1.318647018E0,5.684027129E-2
-8.337787656E1,7.26616166E-1,-8.11126341E-1,-4.298581423E-1,1.767089435E0,1.395999346E0,-2.344701335E0,-1.355047316E0,-2.272832838E0,1.671096861E-1,7.390029127E-1,2.5992368E0,-7.322975307E-1
-8.073284498E1,1.73108777E0,-3.234787354E0,-3.876083243E0,-1.606127298E0,-1.590394897E0,-1.651205291E0,-1.35661183E0,2.435600026E0,4.127070523E0,1.55975777E0,4.526174525E-1,-3.424786635E0
-8.021635664E1,-1.985260783E0,-3.8653435E0,-4.160468275E0,-3.355506488E0,-2.330721581E-1,-1.695765709E0,1.277612279E0,1.744128869E0,3.559982828E0,-9.809218945E-1,7.280296179E-2,1.568261791E-1
-8.039812815E1,-4.006630074E0,-3.520375693E0,-5.071454959E0,-3.267529909E0,2.097699651E-1,-1.181421433E0,2.56009314E0,4.711723076E-2,1.937067858E0,2.434683342E-1,-1.197440054E0,-2.09796208E0
-8.267910506E1,-3.204785151E0,-5.578996978E0,-5.803362569E0,-1.169672649E0,-9.079012194E-1,-1.832396516E0,-1.047560138E0,-6.556533587E-1,2.593999064E0,-1.455858872E0,-7.779676712E-1,-2.020867998E0
-8.555074343E1,-2.879678231E0,-2.421011524E0,-6.47844648E0,-2.285449863E0,2.506587064E-1,-2.259077105E0,-1.873838718E0,-1.735262404E0,3.871151914E0,-2.161029598E-1,-8.971414723E-1,-1.274369926E0
-9.296295493E1,-6.097279241E0,-3.97073448E0,-1.08138397E0,-3.471831726E0,-2.102823513E0,-3.085559163E0,-4.541379121E-1,-1.098274908E0,4.509675114E0,1.439562976E0,6.07967685E-2,-1.629977866E0
-8.999928506E1,-3.918887872E0,-2.217539539E0,-2.03366316E0,-2.928918738E0,-2.261325015E0,4.132760771E-2,1.314685556E0,-2.20613665E0,2.616766599E0,5.025465215E-1,1.476943083E0,2.051609019E0
-9.064350993E1,-3.084031744E0,1.971839535E0,8.651267892E-1,-4.705870185E-2,-2.434477603E0,-2.032932877E0,2.638050165E0,-4.324753652E-1,8.054185623E-1,3.427067437E-1,-7.062650146E-1,-3.893923958E-1
