@RELATION 'Music feature'
%rows=24
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.40811205,0.22495493,0.18465157,0.5712822,0.27413714,0.394714,0.32084626,0.17689587,0.53504765,0.10609459,0.19583663,0.29720598,0.1106061,0.06096705,0.050044075,0.15482831,0.07429636,0.106974974,0.08695541,0.04794213,0.14500804,0.028753646,0.05307544,0.08054846,682
0.42176622,0.308755,0.21165577,0.6054255,0.19351697,0.379679,0.25274575,0.2946537,0.7017651,0.1550795,0.18678732,0.24726105,0.106531076,0.07798634,0.0534607,0.15292032,0.048879143,0.09590055,0.06383934,0.07442459,0.17725411,0.039170485,0.047179345,0.062453996,683
0.7635889,0.34317058,0.31470153,0.725581,0.24222143,0.40476802,0.3415295,0.31272084,0.88383305,0.21769822,0.5096409,0.27960172,0.14301947,0.06427552,0.058943294,0.13590063,0.04536784,0.07581266,0.063968144,0.058572315,0.16554108,0.04077467,0.095455244,0.052369136,684
0.5933914,0.28680024,0.19709678,0.56240416,0.25532997,0.5050164,0.34894565,0.3368635,0.8805769,0.21823137,0.47728497,0.24191143,0.12100514,0.058484677,0.04019223,0.11468618,0.05206722,0.102983594,0.07115745,0.06869364,0.1795684,0.044502024,0.097328566,0.049330894,685
0.4154641,0.3287835,0.2310581,0.5988665,0.2357172,0.4882417,0.2588584,0.29081556,0.798488,0.2119915,0.31407028,0.22707838,0.094435826,0.07473315,0.05251997,0.13612355,0.053578995,0.11097831,0.058839038,0.06610296,0.18149793,0.048186094,0.07138881,0.05161537,686
0.43073028,0.30150485,0.19750048,0.4147481,0.15186888,0.4612804,0.30827954,0.3217849,0.5179784,0.20831907,0.23183359,0.31851465,0.11146274,0.07802227,0.051108424,0.10732693,0.03930005,0.11936839,0.0797754,0.083270274,0.13404047,0.053908013,0.059993014,0.08242401,687
0.41434294,0.2650497,0.15811144,0.42102662,0.112271175,0.28723478,0.19014451,0.41277388,0.74622995,0.19503173,0.17450719,0.23268926,0.114795096,0.0734329,0.043805305,0.11664684,0.031105105,0.07957935,0.052680172,0.114360385,0.2067455,0.054034196,0.0483478,0.06446734,688
0.46641257,0.2519159,0.16066529,0.2922798,0.1521857,0.34120795,0.22737181,0.27001375,0.77033746,0.30313402,0.32217008,0.25761062,0.122247785,0.06602772,0.042110734,0.07660719,0.039888214,0.08943137,0.059594665,0.07077121,0.20190717,0.079452105,0.084441505,0.06752032,689
0.3974785,0.25317878,0.23421049,0.39609513,0.15494938,0.30358267,0.123162135,0.38271052,0.47885546,0.19840537,0.30815062,0.24309063,0.11441952,0.07288091,0.06742063,0.114021294,0.044604257,0.08739035,0.035453875,0.11016836,0.13784496,0.057113647,0.08870529,0.069976896,690
0.36440927,0.25136116,0.23791313,0.46957254,0.16343261,0.26508364,0.16127425,0.3260837,0.3598875,0.18449746,0.17904562,0.22720467,0.11424328,0.07880239,0.0745864,0.14721225,0.051236562,0.08310443,0.05055991,0.102228105,0.11282569,0.057840448,0.056131277,0.071229264,691
0.26516232,0.25181308,0.16424748,0.5786453,0.16540544,0.34597436,0.17124207,0.34667626,0.5292524,0.19199637,0.31970406,0.18102998,0.0755201,0.07171814,0.04677884,0.16480225,0.047108635,0.09853593,0.048770946,0.09873584,0.15073481,0.054681916,0.09105396,0.05155861,692
0.40134645,0.2708638,0.24358653,0.48202288,0.167711,0.3158565,0.18118168,0.34565932,0.66393435,0.17540058,0.1798881,0.16222388,0.11180579,0.07545635,0.06785754,0.13428037,0.046720386,0.08799027,0.050473005,0.096292645,0.18495668,0.048862524,0.050112642,0.0451918,693
0.38003623,0.18334885,0.18186678,0.4382704,0.18726096,0.31260413,0.18855543,0.3784499,0.52949506,0.12128735,0.28235257,0.19315363,0.11254726,0.054298535,0.05385962,0.12979323,0.0554571,0.09257732,0.05584046,0.11207747,0.15680932,0.0359191,0.083618365,0.05720221,694
0.35906422,0.25718242,0.1836172,0.6678967,0.15080631,0.32443258,0.30509463,0.24764611,0.6295101,0.12046791,0.20158923,0.22606967,0.09774771,0.070012525,0.049985938,0.18182088,0.04105386,0.08831998,0.08305562,0.06741647,0.17137095,0.032794867,0.054878443,0.06154274,695
0.39954713,0.19886443,0.18305017,0.6648612,0.19423127,0.43406546,0.18873477,0.2711576,0.6195584,0.1593425,0.25686938,0.23599842,0.10497048,0.052246388,0.04809161,0.17467478,0.05102915,0.114039265,0.04958509,0.071239516,0.16277266,0.041863043,0.06748566,0.062002372,696
0.74390125,0.38932726,0.32147035,0.47208196,0.26443836,0.42763424,0.20370644,0.22936004,0.42597997,0.2841501,0.27490926,0.25484118,0.17333081,0.0907142,0.07490338,0.10999625,0.06161478,0.099639826,0.0474641,0.053441454,0.09925438,0.06620767,0.06405453,0.05937862,697
0.71598536,0.34719813,0.41089112,0.61743796,0.3168218,0.35960308,0.17210464,0.12947325,0.87573564,0.25294632,0.47783098,0.30741045,0.14367296,0.069670394,0.08245133,0.12389797,0.06357494,0.072159626,0.03453532,0.025980705,0.17572919,0.05075739,0.09588379,0.061686408,698
0.50342786,0.2895361,0.30814892,0.42701936,0.294099,0.30619055,0.2616628,0.299153,0.78777266,0.22962603,0.21763612,0.3329829,0.11825175,0.06801003,0.07238206,0.10030391,0.06908183,0.07192206,0.061462797,0.07026899,0.18504238,0.053937577,0.051121227,0.0782154,699
0.36561295,0.22545972,0.32885653,0.35652944,0.24245249,0.323306,0.24176972,0.28141883,0.87665105,0.17393972,0.21362947,0.23822993,0.094526,0.058290623,0.08502295,0.09217755,0.062683955,0.083587915,0.06250743,0.072758354,0.22665039,0.044970583,0.055232015,0.061592247,700
0.5064026,0.31416735,0.36941788,0.4062991,0.18461092,0.40783674,0.22935475,0.24759641,0.6243696,0.17890407,0.32323095,0.2811831,0.1243202,0.07712706,0.09069089,0.09974512,0.045321383,0.1001226,0.056305848,0.060784116,0.15328072,0.043920368,0.07935215,0.06902954,701
0.65560496,0.35331377,0.44827014,0.56934375,0.24870066,0.29720283,0.23637792,0.31462774,0.79986334,0.23086832,0.28479916,0.2500481,0.13981703,0.07534917,0.09559995,0.121420614,0.053038932,0.06338271,0.050410934,0.06709882,0.17058218,0.049235936,0.060737446,0.053326298,702
0.50060385,0.25785768,0.28379342,0.5204348,0.29161835,0.318841,0.16208206,0.24432169,0.48676312,0.25400066,0.49083492,0.40658674,0.118690126,0.06113648,0.06728569,0.12339192,0.069140926,0.07559526,0.038428664,0.05792718,0.11540856,0.060222007,0.11637396,0.09639923,703
0.6178154,0.30831978,0.24764352,0.5140048,0.24047323,0.45762137,0.26433864,0.25135538,0.6955931,0.3077565,0.38995564,0.27939704,0.13506304,0.06740299,0.054138318,0.112368606,0.05257079,0.100042395,0.057788104,0.054949783,0.15206632,0.06727985,0.08524973,0.061080076,704
0.46130538,0.29699153,0.24678925,0.52275413,0.21559769,0.43081915,0.25889218,0.23384464,0.7993049,0.26013654,0.32741418,0.19439724,0.108587235,0.0699092,0.05809202,0.12305173,0.0507498,0.101411045,0.060940947,0.055044975,0.18814935,0.061233856,0.07707042,0.045759402,705
0.5216787,0.23907976,0.15869416,0.45368472,0.22753435,0.36284035,0.25465634,0.21399623,1.0595058,0.27912006,0.31777996,0.27369162,0.11958902,0.05480637,0.036378868,0.10400217,0.052159715,0.08317711,0.05837713,0.049056254,0.24287991,0.06398517,0.072847515,0.06274076,706
0.49391177,0.27464116,0.2410107,0.5272198,0.25757205,0.23583025,0.2307465,0.2991199,0.97587174,0.24900524,0.2298768,0.28095224,0.11497663,0.063933104,0.056104347,0.122730315,0.059959624,0.0548984,0.05371496,0.06963146,0.22717102,0.05796538,0.05351251,0.065402254,707
0.3020901,0.1949839,0.17691104,0.511653,0.30816624,0.3963677,0.4406857,0.24717379,0.49850348,0.1919301,0.2422583,0.25189134,0.080287285,0.051821385,0.047018114,0.13598336,0.08190215,0.105343685,0.117122196,0.06569203,0.13248858,0.051009767,0.06438562,0.06694583,708
0.2842084,0.22995427,0.20488127,0.36242455,0.24077913,0.38919035,0.33424848,0.21714734,0.44039607,0.13944669,0.19490679,0.16747299,0.08867501,0.07174734,0.06392439,0.113079,0.07512478,0.121430114,0.10428787,0.06775149,0.13740666,0.043508343,0.06081228,0.052252743,709
0.34417114,0.20167156,0.21778223,0.45119247,0.26978558,0.3401881,0.21561407,0.25599617,0.4902388,0.20538986,0.22699219,0.20491043,0.100519255,0.058900565,0.063605875,0.1317761,0.07879407,0.09935595,0.062972635,0.07476671,0.14318004,0.05998654,0.06629575,0.059846513,710
0.7992312,0.33207133,0.21130165,0.9682562,0.38654727,0.54248285,0.16433275,0.38493413,0.6282051,0.2658542,0.36044243,0.22840434,0.15159741,0.06298698,0.040079497,0.18365791,0.07331992,0.10289764,0.03117048,0.07301394,0.11915736,0.050426975,0.068368375,0.04332352,711
0.55023444,0.29880825,0.20159955,0.6389253,0.26616678,0.43715006,0.21006629,0.5832537,0.6423349,0.18101162,0.29581785,0.28439283,0.119883016,0.06510322,0.04392375,0.13920665,0.05799142,0.09524461,0.045768455,0.12707712,0.13994952,0.039438132,0.06445168,0.06196244,712
0.3639448,0.35078228,0.26191,0.6857178,0.27876273,0.39280236,0.34272966,0.5224102,0.8018337,0.22821157,0.4313241,0.32873818,0.072947,0.07030878,0.05249573,0.13744134,0.0558736,0.078731045,0.06869476,0.104708895,0.16071494,0.045741413,0.08645212,0.06589039,713
0.48045453,0.2687236,0.2207028,0.6175414,0.28325734,0.3914708,0.27598152,0.43841583,0.44632646,0.22405934,0.32661107,0.43511754,0.108979665,0.060953546,0.05006117,0.14007455,0.06425018,0.08879582,0.06259983,0.09944419,0.10123853,0.050822526,0.07408394,0.09869605,714
0.44190836,0.3464683,0.21627948,0.6007017,0.24452479,0.41619366,0.32629952,0.4069147,0.5455543,0.24644251,0.23006754,0.32075173,0.10177281,0.07979268,0.049809802,0.13834338,0.056314785,0.09585063,0.07514775,0.09371366,0.12564276,0.05675644,0.052985236,0.07387008,715
0.6787961,0.38157165,0.17674461,0.68144995,0.22777887,0.4412971,0.23951045,0.48983783,0.6535197,0.257237,0.17735796,0.3359104,0.14317538,0.08048317,0.037279934,0.14373513,0.04804436,0.0930808,0.050518848,0.103319265,0.13784394,0.054257825,0.037409306,0.070852056,716
0.35285074,0.23342222,0.21494094,0.70557684,0.21371013,0.4125165,0.22045559,0.37272176,0.49806166,0.18851838,0.29426977,0.35845968,0.08679138,0.057415318,0.052869443,0.17355211,0.0525667,0.10146749,0.05422589,0.0916791,0.1225092,0.04637023,0.07238211,0.08817103,717
0.58222634,0.29056805,0.2003023,0.6255082,0.15536869,0.4034317,0.27596238,0.40672183,0.7067414,0.22436419,0.21132994,0.30018663,0.13284613,0.06629869,0.045702826,0.14272174,0.035450354,0.09205071,0.06296613,0.092801414,0.16125664,0.051193006,0.04821899,0.06849336,718
0.3759404,0.3019007,0.1820116,0.5755507,0.17963794,0.45368245,0.35621658,0.27138242,0.582008,0.20318583,0.18807448,0.2624388,0.095609754,0.076779865,0.046289477,0.14637494,0.045685798,0.11538123,0.090593554,0.0690184,0.14801718,0.051674537,0.047831394,0.06674385,719
0.5255963,0.3478958,0.20282894,0.71451074,0.2046989,0.36490047,0.14787602,0.23214841,0.70269775,0.24588554,0.16624607,0.24928842,0.12805139,0.08475809,0.049415354,0.17407674,0.04987093,0.08890095,0.036027133,0.056558475,0.17119874,0.05990526,0.040502645,0.060734306,720
0.45946065,0.21592869,0.21623656,0.41780263,0.19380726,0.41768897,0.17109603,0.40632436,0.5575895,0.23761952,0.19639988,0.23118846,0.123473,0.058027525,0.05811026,0.11227805,0.05208273,0.11224751,0.045979433,0.109193444,0.14984362,0.0638566,0.05277946,0.062128354,721
0.46797732,0.2242103,0.19474298,0.55235976,0.1692325,0.36258522,0.15741712,0.38968235,0.66267306,0.23185344,0.23541741,0.22957933,0.12068329,0.057819974,0.050220862,0.14244406,0.04364215,0.09350449,0.040595166,0.10049237,0.17089197,0.05979101,0.0607101,0.059204556,722
0.48198402,0.25311175,0.21043736,0.51457834,0.23775499,0.4762014,0.303215,0.22484794,0.60461724,0.39679262,0.387447,0.3642208,0.10818439,0.05681255,0.04723401,0.1155004,0.053365625,0.10688645,0.06805854,0.050468557,0.1357102,0.08906264,0.08696495,0.08175169,723
0.49788323,0.41918707,0.21145183,0.5749279,0.16744526,0.3473385,0.24534549,0.36580136,0.8652832,0.14948633,0.32963789,0.31448227,0.11092987,0.09339613,0.047112096,0.12809564,0.037307303,0.07738805,0.054663707,0.08150163,0.19278766,0.033306003,0.07344431,0.07006759,724
0.46911618,0.2936019,0.18409882,0.4581334,0.23840737,0.5130885,0.395745,0.3092118,0.4838477,0.34728345,0.29197934,0.27919415,0.110025406,0.0688607,0.043178108,0.10744954,0.05591551,0.120338574,0.092817105,0.072521806,0.11348051,0.08145105,0.06848015,0.06548154,725
0.44975764,0.24773335,0.2235752,0.5218988,0.21783984,0.40427586,0.29465157,0.25727344,0.599659,0.32989857,0.34782645,0.30394983,0.1071275,0.05900746,0.053253245,0.12431076,0.05188714,0.096294224,0.070182875,0.061279804,0.14283243,0.078578345,0.08284857,0.072397634,726
0.6251164,0.2997832,0.24230953,0.4498589,0.20499381,0.36415383,0.38339943,0.34221184,0.67157394,0.22148848,0.32018346,0.35059118,0.1396701,0.06698072,0.054139346,0.100512214,0.045801874,0.08136308,0.08566314,0.07646058,0.15005013,0.049487285,0.071538754,0.078332774,727
0.61516,0.42039472,0.20300095,0.4527406,0.25492755,0.3443767,0.29128313,0.35074452,0.48343885,0.23809755,0.37273908,0.39060122,0.13925509,0.095165655,0.045953758,0.10248786,0.05770849,0.07795729,0.06593838,0.07939878,0.10943708,0.05389865,0.08437774,0.088421226,728
0.43202123,0.2974732,0.20325615,0.32072976,0.17483957,0.27494892,0.29458132,0.36484125,0.70423293,0.24369577,0.26061764,0.40651608,0.10860934,0.07478421,0.05109822,0.08063087,0.043954346,0.06912166,0.07405721,0.091720425,0.17704286,0.061264668,0.0655188,0.102197394,729
0.5093592,0.32930312,0.18794414,0.4306671,0.269075,0.38651755,0.46189886,0.32315806,0.6028728,0.22448134,0.32321978,0.44981018,0.11323352,0.07320601,0.041781083,0.09573982,0.05981695,0.08592512,0.10268282,0.07183993,0.13402215,0.04990352,0.071853645,0.099995434,730
0.5926574,0.3138299,0.13649908,0.41716895,0.2806777,0.37176386,0.33989605,0.39626342,0.57105196,0.2713663,0.28254268,0.47067448,0.1333495,0.070612565,0.030712659,0.09386413,0.06315323,0.083647855,0.07647752,0.08916033,0.12848821,0.06105814,0.063572854,0.105903015,731
0.41026506,0.2272926,0.16545963,0.6278082,0.27913147,0.29174468,0.2187917,0.27180195,0.7832949,0.17093569,0.2604811,0.23186694,0.104157954,0.057704967,0.04200684,0.15938774,0.0708658,0.07406805,0.055546764,0.06900499,0.19886264,0.0433971,0.066130854,0.0588663,732
0.49949893,0.27191114,0.2568438,0.471555,0.28855044,0.3191488,0.21121931,0.3597414,0.72263324,0.14209342,0.1462114,0.2643313,0.12633586,0.06877318,0.06496227,0.119268134,0.07298167,0.080720775,0.053422686,0.09098766,0.18277214,0.035939004,0.036980547,0.06685605,733
0.42687628,0.23440863,0.21976765,0.51798457,0.33424672,0.39242017,0.2168946,0.2814213,0.8196969,0.16814545,0.2817636,0.18255205,0.10472464,0.057506967,0.053915124,0.12707604,0.08200003,0.0962716,0.05321029,0.06904049,0.20109448,0.04125076,0.06912446,0.044785105,734
0.53632516,0.20460987,0.34248167,0.54911983,0.26299834,0.4569148,0.25829846,0.26030493,0.6294896,0.22682472,0.27521452,0.35317713,0.12313013,0.046974562,0.07862732,0.12606753,0.060379453,0.10489901,0.059300445,0.059761096,0.14451893,0.05207467,0.06318405,0.0810828,735
0.26193175,0.16129406,0.14110772,0.58096004,0.2487299,0.27230558,0.1648908,0.23858054,0.93274397,0.24289973,0.26243562,0.26994094,0.06933409,0.042695,0.03735162,0.1537818,0.06583952,0.07208007,0.043647066,0.063152954,0.24690002,0.06429626,0.06946746,0.071454145,736
0.30495587,0.22541182,0.206537,0.5342337,0.34725875,0.36902043,0.26144606,0.31507215,0.6001626,0.218164,0.27329662,0.23125343,0.078459114,0.057994004,0.053137884,0.13744777,0.08934281,0.09494166,0.0672649,0.08106184,0.15440997,0.056129284,0.07031382,0.05949694,737
0.75978464,0.26916045,0.2538985,0.6997039,0.2471611,0.39188397,0.30998477,0.37145287,1.1950577,0.40121615,0.41804823,0.22355026,0.1371229,0.048577003,0.04582259,0.12627977,0.04460665,0.07072566,0.055944815,0.06703833,0.21567926,0.07240989,0.07544768,0.04034546,738
0.52377963,0.23400748,0.2586058,0.4365867,0.21989988,0.43232688,0.32698604,0.3269802,0.6744065,0.48365095,0.3690176,0.2621131,0.115157895,0.05144875,0.056856927,0.09598771,0.04834706,0.09505114,0.071890965,0.071889676,0.14827463,0.10633522,0.081132,0.057628036,739
0.67474455,0.40461662,0.22732025,0.45974314,0.20690839,0.399818,0.30870768,0.3409262,0.5818089,0.289925,0.34303072,0.37966803,0.14613663,0.087632135,0.04923317,0.099571474,0.044812355,0.086592846,0.06686012,0.073838025,0.12600856,0.062792145,0.074293815,0.08222875,740
0.4286424,0.30616486,0.20146678,0.42587015,0.24046667,0.31556922,0.31825924,0.34079638,0.624743,0.54068834,0.5092486,0.30296502,0.094106175,0.06721687,0.044230968,0.093497545,0.052793186,0.069281556,0.06987214,0.07482004,0.13715902,0.11870527,0.11180284,0.06651437,741
0.32791486,0.26438528,0.20052706,0.5169176,0.23177369,0.43522224,0.34129325,0.25741127,0.56633425,0.3413733,0.36809736,0.26407734,0.07968135,0.06424405,0.04872688,0.1256079,0.05631962,0.10575641,0.08293222,0.0625494,0.13761584,0.08295167,0.08944546,0.06416921,742
0.43031222,0.29374602,0.20362243,0.52663803,0.314854,0.35929477,0.20705257,0.18714568,0.4370936,0.4885802,0.29157335,0.24410799,0.10800953,0.07373105,0.05110978,0.13218758,0.0790292,0.09018396,0.051970758,0.04697407,0.10971168,0.12263495,0.0731857,0.061271764,743
0.52177715,0.28256044,0.14995754,0.41698173,0.23187944,0.4186583,0.24829945,0.40795085,0.55553323,0.30021402,0.41177475,0.3700579,0.12090363,0.06547352,0.034747425,0.096620955,0.053729966,0.097009435,0.05753473,0.09452837,0.12872542,0.06956412,0.09541442,0.085748,744
0.6176897,0.35646254,0.30498165,0.44358635,0.19296093,0.31464633,0.2758904,0.46477956,0.6352302,0.23705341,0.27094314,0.31929648,0.13932262,0.08040168,0.068789944,0.10005284,0.043523185,0.07096986,0.06222829,0.10483307,0.14327894,0.053468436,0.061112408,0.07201872,745
0.358247,0.17834984,0.14619945,0.6269271,0.18620695,0.28601843,0.2494701,0.3524821,0.9575723,0.21067084,0.23273712,0.24181794,0.08896791,0.04429182,0.036307517,0.15569255,0.046243075,0.0710305,0.061953995,0.08753624,0.23780577,0.052318495,0.057798486,0.06005364,746
0.3232886,0.2126241,0.18457054,0.65121084,0.1682814,0.38940787,0.25908935,0.27964866,0.8746033,0.23265322,0.20244527,0.23323119,0.080599405,0.05300953,0.046015464,0.16235404,0.041954406,0.09708367,0.06459383,0.069719486,0.21804823,0.05800301,0.050471835,0.058147103,747
0.28161225,0.21949747,0.16852179,0.63097733,0.11968708,0.22833696,0.18120429,0.40916023,1.1331521,0.18368612,0.22322075,0.26862296,0.06957376,0.054227978,0.041634176,0.15588619,0.02956931,0.05641182,0.044767454,0.10108514,0.27995107,0.0453806,0.055147834,0.06636468,748
0.30218974,0.21654198,0.13817032,0.46514288,0.18919842,0.40627635,0.25916266,0.42998913,0.72784,0.16890328,0.17758745,0.21616518,0.08173548,0.0585697,0.037371937,0.12581061,0.051173884,0.109888546,0.070097625,0.11630232,0.19686422,0.04568451,0.04803338,0.058467783,749
0.3183338,0.13670413,0.17418408,0.5548063,0.16844727,0.22913612,0.21364713,0.32577163,0.5451447,0.2260722,0.25898895,0.11903078,0.09734184,0.041802134,0.053262953,0.16965167,0.05150872,0.07006649,0.06533018,0.099616215,0.1666973,0.069129586,0.079195045,0.036397878,750
0.41090733,0.2105753,0.25894675,0.5546577,0.1227234,0.30775994,0.22233339,0.26977262,0.5469044,0.21031845,0.24559896,0.21474685,0.11493123,0.058898143,0.0724277,0.15513837,0.03432587,0.0860808,0.062186897,0.075455695,0.15296976,0.0588263,0.0686943,0.06006493,751
0.70346195,0.21972874,0.27297068,1.0720292,0.2577606,0.5859488,0.3526776,0.34722617,0.7669669,0.24693863,0.37507403,0.33911824,0.12698095,0.03966293,0.04927356,0.19351052,0.046528015,0.105768815,0.06366135,0.06267732,0.13844413,0.04457455,0.0677041,0.061213765,752
0.57983613,0.1921257,0.17288058,0.55709404,0.17918219,0.42093512,0.25494564,0.19675882,0.9646456,0.24093187,0.54787105,0.33123535,0.12500665,0.041420307,0.037271257,0.12010369,0.038629822,0.09074925,0.054963637,0.04241916,0.2079676,0.05194241,0.11811531,0.07141091,753
0.51204795,0.19128495,0.30209127,0.4626552,0.17559916,0.45798287,0.2554534,0.3421908,0.83302325,0.35522413,0.4563168,0.24400167,0.11160905,0.041693617,0.06584563,0.1008431,0.038274646,0.0998247,0.05568016,0.07458596,0.18157074,0.077426784,0.09946155,0.05318407,754
0.42219362,0.18297173,0.12255706,0.52262264,0.31000984,0.3644353,0.26112375,0.28142056,0.6225203,0.252408,0.3884937,0.2278118,0.10665311,0.046221692,0.030959945,0.13202316,0.07831363,0.09206239,0.06596419,0.0710915,0.15725896,0.06376245,0.09813995,0.05754904,755
0.33644378,0.21150489,0.20954539,0.441215,0.15353723,0.2560453,0.28703883,0.2448035,0.6302369,0.26592746,0.37421706,0.24032764,0.09215509,0.057933167,0.057396438,0.12085291,0.042055283,0.0701332,0.07862262,0.067053966,0.17262778,0.07284001,0.10250155,0.06582799,756
0.521613,0.28027374,0.22318813,0.38143155,0.25820962,0.4695983,0.25549117,0.20758505,0.5456596,0.28100407,0.34322384,0.25988123,0.1295238,0.06959589,0.055420734,0.09471479,0.06411706,0.11660783,0.06344203,0.051546272,0.13549492,0.06977724,0.08522728,0.064532146,757
0.61673737,0.26937953,0.21999264,0.40067697,0.18363032,0.31496876,0.25635564,0.35114706,0.6156522,0.26231733,0.52651,0.29460803,0.14302894,0.062472414,0.051018987,0.0929219,0.042586118,0.07304511,0.059452012,0.0814353,0.1427773,0.0608346,0.12210411,0.06832321,758
0.6671208,0.30844945,0.26758742,0.69040775,0.27628076,0.38951418,0.2146409,0.33869457,0.6345623,0.13359156,0.40558454,0.23565362,0.14623146,0.06761146,0.0586546,0.15133592,0.060560156,0.08538068,0.04704883,0.07424113,0.13909471,0.029282989,0.08890328,0.051654775,759
0.4325197,0.17753299,0.14232264,0.5853509,0.23552215,0.48125368,0.27371982,0.25182313,1.1430082,0.14974904,0.31162453,0.21075068,0.09840779,0.04039268,0.03238155,0.13318026,0.053586494,0.10949585,0.062277306,0.057295326,0.26005962,0.03407122,0.07090147,0.047950435,760
0.40862745,0.1869668,0.1757113,0.62593853,0.23692776,0.3756834,0.23811547,0.23147473,1.1090695,0.13620776,0.1911411,0.26769343,0.09767464,0.04469087,0.042000458,0.14961873,0.056633085,0.08979999,0.056916986,0.055329643,0.26510203,0.032557882,0.045688655,0.06398704,761
0.39125642,0.21730283,0.13046671,0.47714823,0.23252313,0.44569692,0.19395018,0.23988125,0.77717793,0.13103507,0.21251708,0.17411758,0.1079902,0.059977483,0.036009956,0.1316971,0.06417842,0.12301625,0.05353195,0.06620932,0.21450792,0.036166828,0.05865658,0.04805798,762
0.39738107,0.2092167,0.186244,0.52798086,0.28265467,0.51271504,0.27083325,0.24970107,0.6520107,0.10899525,0.16572407,0.21154584,0.10526644,0.055421602,0.049336124,0.13986239,0.07487536,0.13581847,0.07174386,0.066145934,0.17271794,0.028872894,0.04390039,0.056038596,763
0.32208547,0.3368537,0.14183809,0.67575073,0.21734937,0.4258656,0.20682745,0.31779438,0.45101717,0.23182757,0.23287272,0.27340052,0.08401902,0.087871455,0.036999796,0.17627594,0.056697622,0.11109104,0.05395288,0.08289965,0.117652066,0.060474403,0.06074704,0.071319096,764
0.24673831,0.16945036,0.154753,0.5188241,0.1754506,0.41553372,0.31249562,0.3831044,0.366259,0.20623054,0.20686373,0.27687016,0.071881436,0.049365398,0.045083668,0.15114726,0.051113427,0.12105603,0.09103829,0.11160851,0.106700994,0.060080443,0.060264908,0.08065964,765
0.3692194,0.19125304,0.12548871,0.37001187,0.11545406,0.3368552,0.2308537,0.17486432,0.45649996,0.21524239,0.3429562,0.23953883,0.11653778,0.060365748,0.039608363,0.11678791,0.0364411,0.10632258,0.07286502,0.05519293,0.1440864,0.067937575,0.108248256,0.07560633,766
0.29083446,0.15435174,0.17135604,0.4997158,0.10564348,0.30548906,0.13450983,0.11890083,0.5010526,0.20686467,0.22864707,0.17618376,0.10051131,0.053343393,0.059220016,0.17269994,0.03651,0.1055759,0.046486102,0.041091688,0.17316194,0.071491666,0.079019584,0.060888458,767
0.24172509,0.09928775,0.08725602,0.3171708,0.079848856,0.27989557,0.1579318,0.12586671,0.33583906,0.17037828,0.17965001,0.21627927,0.10550478,0.043335725,0.038084287,0.13843426,0.03485131,0.122164905,0.06893186,0.05493654,0.14658234,0.07436433,0.07841112,0.09439854,768
0.24336287,0.101769984,0.05808888,0.39937267,0.1188349,0.25736392,0.092075676,0.138557,0.36137944,0.22099301,0.38194492,0.20726366,0.0942899,0.039430343,0.022506285,0.15473521,0.04604207,0.09971455,0.035674322,0.05368331,0.1400149,0.085622795,0.14798291,0.080303416,769
0.19569433,0.14644107,0.07898286,0.24527143,0.14210187,0.25411287,0.1321378,0.11260152,0.21586777,0.16868034,0.32538062,0.16803728,0.08954993,0.06701159,0.036142636,0.11223646,0.06502596,0.11628231,0.060466394,0.051526573,0.09878132,0.0771883,0.14889452,0.07689403,770
0.20975125,0.11192106,0.1044005,0.3105609,0.11670616,0.3892559,0.11160799,0.12850027,0.27458465,0.22221799,0.3193505,0.21827622,0.08332942,0.044463698,0.04147595,0.1233788,0.04636471,0.15464254,0.04433932,0.051050242,0.10908625,0.08828217,0.12687072,0.08671619,771
0.5568689,0.27307227,0.32637724,0.54081196,0.2547403,0.48172817,0.34443653,0.2677226,0.33130577,0.27803344,0.44141516,0.32151246,0.12604477,0.061808676,0.07387402,0.12241034,0.05765932,0.109037004,0.07796165,0.060597807,0.07498957,0.06293162,0.09991233,0.0727729,772
